event_id,shipment_id,event_type,event_at,hub_id
2160,720,Delivered,2026-02-15 15:26:49.840912,3
2161,721,Created,2026-02-14 11:00:00,5
2162,721,Dispatched,2026-02-14 16:26:49.512824,5
2163,721,Delivered,2026-02-15 10:30:48.881498,5
2164,722,Created,2026-02-14 15:15:00,1
2165,722,Dispatched,2026-02-14 21:58:17.855631,1
2166,722,Delivered,2026-02-14 19:06:08.148847,1
2167,723,Created,2026-02-14 08:15:00,6
2168,723,Dispatched,2026-02-14 10:25:35.476103,6
2169,723,Delivered,2026-02-17 01:15:48.134530,6
2170,724,Created,2026-02-14 07:30:00,3
2171,724,Dispatched,2026-02-14 11:40:34.579481,3
2172,724,Delivered,2026-02-14 14:38:57.749963,3
2173,725,Created,2026-02-14 11:15:00,3
2174,725,Dispatched,2026-02-14 13:52:24.364838,3
2175,725,Delivered,2026-02-15 04:10:06.190149,3
2176,726,Created,2026-02-14 12:45:00,1
2177,726,Dispatched,2026-02-14 15:49:48.290333,1
2178,726,Delivered,2026-02-14 06:45:23.756814,1
2179,727,Created,2026-02-14 11:00:00,4
2180,727,Dispatched,2026-02-14 12:37:54.885508,4
2181,727,Delivered,2026-02-15 15:38:00.885721,4
2182,728,Created,2026-02-14 15:45:00,5
2183,728,Dispatched,2026-02-14 19:14:48.751273,5
2184,728,Delivered,2026-02-15 11:00:19.025999,5
2185,729,Created,2026-02-14 12:00:00,1
2186,729,Dispatched,2026-02-14 13:11:26.987317,1
2187,729,Delivered,2026-02-15 01:20:14.495626,1
2188,730,Created,2026-02-14 07:30:00,3
2189,730,Dispatched,2026-02-14 13:15:08.701578,3
2190,730,Delivered,2026-02-16 19:25:27.935700,3
2191,731,Created,2026-02-14 10:15:00,6
2192,731,Dispatched,2026-02-14 16:10:13.871699,6
2193,731,Delivered,2026-02-15 04:18:57.713039,6
2194,732,Created,2026-02-14 14:00:00,1
2195,732,Dispatched,2026-02-14 19:06:36.331967,1
2196,732,Delivered,2026-02-16 20:08:24.109323,1
2197,733,Created,2026-02-14 11:00:00,2
2198,733,Dispatched,2026-02-14 12:52:18.981737,2
2199,733,Delivered,2026-02-14 14:31:43.822688,2
2200,734,Created,2026-02-14 12:30:00,1
2201,734,Dispatched,2026-02-14 18:29:57.665025,1
2202,734,Delivered,2026-02-17 11:04:20.017452,1
2203,735,Created,2026-02-14 14:30:00,1
2204,735,Dispatched,2026-02-14 21:21:26.665327,1
2205,735,Delivered,2026-02-17 11:59:04.239255,1
2206,736,Created,2026-02-15 17:30:00,1
2207,736,Dispatched,2026-02-15 20:29:28.615259,1
2208,736,Delivered,2026-02-15 11:32:11.236578,1
2209,737,Created,2026-02-15 18:00:00,2
2210,737,Dispatched,2026-02-15 21:29:05.028701,2
2211,737,Delivered,2026-02-15 19:14:49.087039,2
2212,738,Created,2026-02-15 18:30:00,1
2213,738,Dispatched,2026-02-15 20:26:07.533746,1
2214,738,Delivered,2026-02-17 05:05:11.219946,1
2215,739,Created,2026-02-15 07:00:00,5
2216,739,Dispatched,2026-02-15 10:09:31.777926,5
2217,739,Delivered,2026-02-15 05:45:02.465045,5
2218,740,Created,2026-02-15 14:00:00,2
2219,740,Dispatched,2026-02-15 16:17:57.702266,2
2220,740,Delivered,2026-02-16 15:59:45.130097,2
2221,741,Created,2026-02-15 17:15:00,3
2222,741,Dispatched,2026-02-15 22:08:16.089552,3
2223,741,Delivered,2026-02-16 09:40:50.327977,3
2224,742,Created,2026-02-15 07:00:00,1
2225,742,Dispatched,2026-02-15 09:54:24.197632,1
2226,742,Delivered,2026-02-15 22:13:35.521186,1
2227,743,Created,2026-02-15 09:30:00,5
2228,743,Dispatched,2026-02-15 11:46:40.583046,5
2229,743,Delivered,2026-02-19 23:00:13.284952,5
2230,744,Created,2026-02-15 10:30:00,4
2231,744,Dispatched,2026-02-15 12:45:29.868589,4
2232,744,Delivered,2026-02-17 22:58:51.817015,4
2233,745,Created,2026-02-15 17:30:00,1
2234,745,Dispatched,2026-02-15 21:41:27.682823,1
2235,745,Delivered,2026-02-20 06:20:07.050023,1
2236,746,Created,2026-02-15 09:30:00,1
2237,746,Dispatched,2026-02-15 12:38:21.265573,1
2238,746,Delivered,2026-02-17 21:47:34.802493,1
2239,747,Created,2026-02-15 12:00:00,1
2240,747,Dispatched,2026-02-15 18:19:08.795355,1
2241,747,Delivered,2026-02-18 02:01:01.997451,1
2242,748,Created,2026-02-15 07:00:00,5
2243,748,Dispatched,2026-02-15 12:14:10.558104,5
2244,748,Delivered,2026-02-17 20:10:43.945578,5
2245,749,Created,2026-02-15 07:30:00,6
2246,749,Dispatched,2026-02-15 11:57:16.260592,6
2247,749,Delivered,2026-02-16 01:22:14.902957,6
2248,750,Created,2026-02-15 11:00:00,2
2249,750,Dispatched,2026-02-15 13:36:29.335560,2
2250,750,Delivered,2026-02-17 22:05:53.810409,2
2251,751,Created,2026-02-16 07:45:00,2
2252,751,Dispatched,2026-02-16 13:51:44.930838,2
2253,751,Delivered,2026-02-16 22:04:33.752932,2
2254,752,Created,2026-02-16 08:30:00,1
2255,752,Dispatched,2026-02-16 10:31:21.217248,1
2256,752,Delivered,2026-02-18 19:45:07.803630,1
2257,753,Created,2026-02-16 12:30:00,3
2258,753,Dispatched,2026-02-16 14:46:19.536178,3
2259,753,Delivered,2026-02-17 17:15:17.901726,3
2260,754,Created,2026-02-16 16:30:00,1
2261,754,Dispatched,2026-02-16 23:07:27.565871,1
2262,754,Delivered,2026-02-17 07:29:41.778838,1
2263,755,Created,2026-02-16 09:00:00,3
2264,755,Dispatched,2026-02-16 11:39:32.716071,3
2265,755,Delivered,2026-02-17 06:46:14.201157,3
2266,756,Created,2026-02-16 12:15:00,2
2267,756,Dispatched,2026-02-16 15:40:22.696379,2
2268,756,Delivered,2026-02-16 19:38:30.933359,2
2269,757,Created,2026-02-16 10:00:00,1
2270,757,Dispatched,2026-02-16 13:50:28.395473,1
2271,757,Delivered,2026-02-19 05:29:16.120780,1
2272,758,Created,2026-02-16 18:45:00,5
2273,758,Dispatched,2026-02-16 21:54:19.516648,5
2274,758,Delivered,2026-02-17 17:58:54.531954,5
2275,759,Created,2026-02-16 12:45:00,4
2276,759,Dispatched,2026-02-16 16:48:51.678691,4
2277,759,Delivered,2026-02-19 10:09:52.392073,4
2278,760,Created,2026-02-16 16:30:00,6
2279,760,Dispatched,2026-02-16 18:06:12.197353,6
2280,760,Delivered,2026-02-16 11:40:01.581066,6
2281,761,Created,2026-02-16 18:30:00,2
2282,761,Dispatched,2026-02-16 23:31:26.449643,2
2283,761,Delivered,2026-02-17 13:03:42.689419,2
2284,762,Created,2026-02-16 14:45:00,2
2285,762,Dispatched,2026-02-16 17:22:08.487773,2
2286,762,Delivered,2026-02-19 13:07:29.322249,2
2287,763,Created,2026-02-16 10:45:00,5
2288,763,Dispatched,2026-02-16 13:27:54.422992,5
2289,763,Delivered,2026-02-19 05:05:56.609131,5
2290,764,Created,2026-02-16 08:45:00,6
2291,764,Dispatched,2026-02-16 11:04:04.816151,6
2292,764,Delivered,2026-02-17 05:51:57.609860,6
2293,765,Created,2026-02-16 08:00:00,4
2294,765,Dispatched,2026-02-16 11:39:00.187657,4
2295,765,Delivered,2026-02-19 21:56:36.451519,4
2296,766,Created,2026-02-17 07:15:00,3
2297,766,Dispatched,2026-02-17 10:16:37.019684,3
2298,766,Delivered,2026-02-19 13:24:27.804445,3
2299,767,Created,2026-02-17 08:45:00,4
2300,767,Dispatched,2026-02-17 11:29:35.928287,4
2301,767,Delivered,2026-02-21 19:19:28.663668,4
2302,768,Created,2026-02-17 09:00:00,1
2303,768,Dispatched,2026-02-17 13:01:00.620542,1
2304,768,Delivered,2026-02-20 00:14:59.035427,1
2305,769,Created,2026-02-17 10:30:00,3
2306,769,Dispatched,2026-02-17 12:21:46.174599,3
2307,769,Delivered,2026-02-18 00:40:43.313950,3
2308,770,Created,2026-02-17 10:30:00,4
2309,770,Dispatched,2026-02-17 13:18:34.914444,4
2310,770,Delivered,2026-02-19 18:45:02.706494,4
2311,771,Created,2026-02-17 10:00:00,1
2312,771,Dispatched,2026-02-17 15:55:27.701271,1
2313,771,Delivered,2026-02-19 22:49:29.449251,1
2314,772,Created,2026-02-17 18:30:00,6
2315,772,Dispatched,2026-02-17 20:42:32.814793,6
2316,772,Delivered,2026-02-20 14:32:24.916463,6
2317,773,Created,2026-02-17 07:30:00,3
2318,773,Dispatched,2026-02-17 10:49:11.217004,3
2319,773,Delivered,2026-02-20 04:31:10.719693,3
2320,774,Created,2026-02-17 16:30:00,4
2321,774,Dispatched,2026-02-17 19:59:58.439322,4
2322,774,Delivered,2026-02-17 15:16:52.451256,4
2323,775,Created,2026-02-17 14:15:00,5
2324,775,Dispatched,2026-02-17 19:11:12.880545,5
2325,775,Delivered,2026-02-19 23:08:27.565758,5
2326,776,Created,2026-02-17 10:00:00,6
2327,776,Dispatched,2026-02-17 14:56:12.186097,6
2328,776,Delivered,2026-02-20 02:38:08.201318,6
2329,777,Created,2026-02-17 09:45:00,5
2330,777,Dispatched,2026-02-17 12:32:23.516233,5
2331,777,Delivered,2026-02-18 02:45:05.578780,5
2332,778,Created,2026-02-17 17:30:00,1
2333,778,Dispatched,2026-02-17 20:18:38.288102,1
2334,778,Delivered,2026-02-20 13:58:51.837751,1
2335,779,Created,2026-02-17 16:45:00,1
2336,779,Dispatched,2026-02-17 22:48:53.379345,1
2337,779,Delivered,2026-02-18 06:44:22.859009,1
2338,780,Created,2026-02-17 15:00:00,1
2339,780,Dispatched,2026-02-17 18:45:38.460855,1
2340,780,Delivered,2026-02-17 23:12:58.226294,1
2341,781,Created,2026-02-17 17:45:00,2
2342,781,Dispatched,2026-02-17 21:47:16.100888,2
2343,781,Delivered,2026-02-20 06:32:05.317644,2
2344,782,Created,2026-02-17 18:15:00,6
2345,782,Dispatched,2026-02-18 01:07:32.415510,6
2346,782,Delivered,2026-02-18 09:15:40.396375,6
2347,783,Created,2026-02-17 12:30:00,6
2348,783,Dispatched,2026-02-17 15:43:45.632007,6
2349,783,Delivered,2026-02-17 13:37:47.026536,6
2350,784,Created,2026-02-18 17:45:00,4
2351,784,Dispatched,2026-02-18 18:57:36.684762,4
2352,784,Delivered,2026-02-20 00:00:56.618574,4
2353,785,Created,2026-02-18 09:30:00,5
2354,785,Dispatched,2026-02-18 13:16:08.625667,5
2355,785,Delivered,2026-02-18 23:39:34.470566,5
2356,786,Created,2026-02-18 09:45:00,3
2357,786,Dispatched,2026-02-18 16:38:55.799050,3
2358,786,Delivered,2026-02-20 22:06:20.928300,3
2359,787,Created,2026-02-18 15:45:00,1
2360,787,Dispatched,2026-02-18 22:34:55.390421,1
2361,787,Delivered,2026-02-21 07:48:13.353382,1
2362,788,Created,2026-02-18 14:15:00,1
2363,788,Dispatched,2026-02-18 17:47:18.736892,1
2364,788,Delivered,2026-02-19 09:03:49.096753,1
2365,789,Created,2026-02-18 10:15:00,3
2366,789,Dispatched,2026-02-18 15:23:44.280762,3
2367,789,Delivered,2026-02-20 16:43:06.430029,3
2368,790,Created,2026-02-18 10:00:00,2
2369,790,Dispatched,2026-02-18 11:03:43.350948,2
2370,790,Delivered,2026-02-20 19:27:29.562620,2
2371,791,Created,2026-02-18 13:00:00,1
2372,791,Dispatched,2026-02-18 14:41:24.750364,1
2373,791,Delivered,2026-02-21 15:52:20.497364,1
2374,792,Created,2026-02-18 13:30:00,3
2375,792,Dispatched,2026-02-18 19:01:05.277263,3
2376,792,Delivered,2026-02-21 01:03:53.400598,3
2377,793,Created,2026-02-18 15:45:00,6
2378,793,Dispatched,2026-02-18 18:15:14.698503,6
2379,793,Delivered,2026-02-21 02:28:49.287460,6
2380,794,Created,2026-02-18 16:30:00,4
2381,794,Dispatched,2026-02-18 21:19:51.985395,4
2382,794,Delivered,2026-02-20 11:49:30.767169,4
2383,795,Created,2026-02-18 11:15:00,1
2384,795,Dispatched,2026-02-18 12:36:40.100663,1
2385,795,Delivered,2026-02-20 20:13:27.627785,1
2386,796,Created,2026-02-18 11:45:00,3
2387,796,Dispatched,2026-02-18 16:03:40.693335,3
2388,796,Delivered,2026-02-19 16:21:01.741541,3
2389,797,Created,2026-02-18 12:00:00,3
2390,797,Dispatched,2026-02-18 14:57:09.725643,3
2391,797,Delivered,2026-02-21 03:34:00.095230,3
2392,798,Created,2026-02-19 14:00:00,1
2393,798,Dispatched,2026-02-19 18:33:36.924968,1
2394,798,Delivered,2026-02-22 08:52:03.986570,1
2395,799,Created,2026-02-19 11:45:00,1
2396,799,Dispatched,2026-02-19 17:10:10.317310,1
2397,799,Delivered,2026-02-23 05:13:29.783572,1
2398,800,Created,2026-02-19 08:15:00,2
2399,800,Dispatched,2026-02-19 12:35:11.022671,2
2400,800,Delivered,2026-02-19 06:17:08.628771,2
2401,801,Created,2026-02-19 11:30:00,4
2402,801,Dispatched,2026-02-19 17:33:37.437443,4
2403,801,Delivered,2026-02-22 00:07:36.892318,4
2404,802,Created,2026-02-19 07:30:00,3
2405,802,Dispatched,2026-02-19 10:13:18.307840,3
2406,802,Delivered,2026-02-21 21:18:47.235335,3
2407,803,Created,2026-02-19 10:00:00,5
2408,803,Dispatched,2026-02-19 15:08:31.422355,5
2409,803,Delivered,2026-02-20 03:47:43.370927,5
2410,804,Created,2026-02-19 16:00:00,4
2411,804,Dispatched,2026-02-19 17:47:51.368329,4
2412,804,Delivered,2026-02-20 11:20:55.093706,4
2413,805,Created,2026-02-19 09:15:00,2
2414,805,Dispatched,2026-02-19 14:19:45.999815,2
2415,805,Delivered,2026-02-21 02:03:34.394505,2
2416,806,Created,2026-02-19 08:00:00,5
2417,806,Dispatched,2026-02-19 12:02:08.723284,5
2418,806,Delivered,2026-02-23 07:50:35.262337,5
2419,807,Created,2026-02-19 13:15:00,2
2420,807,Dispatched,2026-02-19 16:23:17.534624,2
2421,807,Delivered,2026-02-24 16:55:55.710974,2
2422,808,Created,2026-02-19 13:00:00,6
2423,808,Dispatched,2026-02-19 18:56:34.136115,6
2424,808,Delivered,2026-02-20 09:30:27.594085,6
2425,809,Created,2026-02-19 16:30:00,1
2426,809,Dispatched,2026-02-19 18:59:45.116998,1
2427,809,Delivered,2026-02-20 04:39:16.872411,1
2428,810,Created,2026-02-19 10:45:00,3
2429,810,Dispatched,2026-02-19 15:50:21.858988,3
2430,810,Delivered,2026-02-22 01:46:33.798532,3
2431,811,Created,2026-02-19 17:00:00,1
2432,811,Dispatched,2026-02-19 19:37:07.302622,1
2433,811,Delivered,2026-02-20 15:50:59.192963,1
2434,812,Created,2026-02-19 09:00:00,2
2435,812,Dispatched,2026-02-19 12:25:50.629040,2
2436,812,Delivered,2026-02-22 01:50:55.351614,2
2437,813,Created,2026-02-19 09:15:00,5
2438,813,Dispatched,2026-02-19 13:17:35.591203,5
2439,813,Delivered,2026-02-21 23:51:54.638450,5
2440,814,Created,2026-02-20 17:00:00,5
2441,814,Dispatched,2026-02-20 22:30:55.246915,5
2442,814,Delivered,2026-02-23 08:46:38.697693,5
2443,815,Created,2026-02-20 14:30:00,5
2444,815,Dispatched,2026-02-20 21:29:40.487965,5
2445,815,Delivered,2026-02-23 05:22:57.473335,5
2446,816,Created,2026-02-20 13:00:00,1
2447,816,Dispatched,2026-02-20 17:02:17.831583,1
2448,816,Delivered,2026-02-22 23:33:16.958262,1
2449,817,Created,2026-02-20 10:30:00,4
2450,817,Dispatched,2026-02-20 13:17:10.648831,4
2451,817,Delivered,2026-02-23 16:47:29.881938,4
2452,818,Created,2026-02-20 13:00:00,1
2453,818,Dispatched,2026-02-20 17:03:15.266591,1
2454,818,Delivered,2026-02-21 01:50:53.584973,1
2455,819,Created,2026-02-20 18:30:00,2
2456,819,Dispatched,2026-02-20 22:00:58.048955,2
2457,819,Delivered,2026-02-23 04:55:14.930995,2
2458,820,Created,2026-02-20 15:30:00,5
2459,820,Dispatched,2026-02-20 18:13:14.441289,5
2460,820,Delivered,2026-02-21 15:37:31.645864,5
2461,821,Created,2026-02-20 09:45:00,2
2462,821,Dispatched,2026-02-20 15:50:47.766056,2
2463,821,Delivered,2026-02-21 02:13:29.077468,2
2464,822,Created,2026-02-20 16:45:00,3
2465,822,Dispatched,2026-02-20 22:57:59.262767,3
2466,822,Delivered,2026-02-23 12:01:31.669883,3
2467,823,Created,2026-02-20 15:15:00,5
2468,823,Dispatched,2026-02-20 17:05:33.928330,5
2469,823,Delivered,2026-02-21 06:59:11.764905,5
2470,824,Created,2026-02-20 07:45:00,4
2471,824,Dispatched,2026-02-20 12:06:38.419271,4
2472,824,Delivered,2026-02-22 22:19:49.775994,4
2473,825,Created,2026-02-20 14:15:00,1
2474,825,Dispatched,2026-02-20 16:47:00.898791,1
2475,825,Delivered,2026-02-21 07:22:55.248412,1
2476,826,Created,2026-02-20 16:00:00,6
2477,826,Dispatched,2026-02-20 22:33:30.526397,6
2478,826,Delivered,2026-02-20 19:05:12.284817,6
2479,827,Created,2026-02-20 08:15:00,4
2480,827,Dispatched,2026-02-20 10:27:22.393911,4
2481,827,Delivered,2026-02-22 19:35:58.711641,4
2482,828,Created,2026-02-20 18:15:00,2
2483,828,Dispatched,2026-02-20 20:25:05.573469,2
2484,828,Delivered,2026-02-23 15:45:16.361735,2
2485,829,Created,2026-02-20 10:15:00,4
2486,829,Dispatched,2026-02-20 15:11:03.389465,4
2487,829,Delivered,2026-02-23 13:19:25.591988,4
2488,830,Created,2026-02-20 15:00:00,4
2489,830,Dispatched,2026-02-20 18:58:34.144711,4
2490,830,Delivered,2026-02-22 01:18:10.566922,4
2491,831,Created,2026-02-20 15:45:00,1
2492,831,Dispatched,2026-02-20 21:52:37.451998,1
2493,831,Delivered,2026-02-23 07:49:54.183522,1
2494,832,Created,2026-02-20 17:00:00,1
2495,832,Dispatched,2026-02-20 21:17:09.612871,1
2496,832,Delivered,2026-02-23 06:57:48.530936,1
2497,833,Created,2026-02-20 11:30:00,4
2498,833,Dispatched,2026-02-20 17:55:56.008322,4
2499,833,Delivered,2026-02-22 19:36:56.769213,4
2500,834,Created,2026-02-20 12:45:00,1
2501,834,Dispatched,2026-02-20 17:41:59.309340,1
2502,834,Delivered,2026-02-22 23:02:41.812565,1
2503,835,Created,2026-02-20 11:45:00,2
2504,835,Dispatched,2026-02-20 17:51:20.149285,2
2505,835,Delivered,2026-02-21 03:07:56.364828,2
2506,836,Created,2026-02-20 10:15:00,1
2507,836,Dispatched,2026-02-20 13:31:52.100321,1
2508,836,Delivered,2026-02-22 17:31:24.607367,1
2509,837,Created,2026-02-21 18:45:00,2
2510,837,Dispatched,2026-02-22 00:36:35.990497,2
2511,837,Delivered,2026-02-22 23:23:47.453130,2
2512,838,Created,2026-02-21 16:30:00,1
2513,838,Dispatched,2026-02-21 21:41:53.910334,1
2514,838,Delivered,2026-02-23 14:21:53.742138,1
2515,839,Created,2026-02-21 12:45:00,3
2516,839,Dispatched,2026-02-21 16:52:04.472768,3
2517,839,Delivered,2026-02-22 09:11:51.730950,3
2518,840,Created,2026-02-21 14:30:00,1
2519,840,Dispatched,2026-02-21 18:19:34.360715,1
2520,840,Delivered,2026-02-24 09:38:43.278259,1
2521,841,Created,2026-02-21 14:45:00,1
2522,841,Dispatched,2026-02-21 16:16:54.372319,1
2523,841,Delivered,2026-02-22 07:10:49.747265,1
2524,842,Created,2026-02-21 13:00:00,6
2525,842,Dispatched,2026-02-21 17:27:49.481272,6
2526,842,Delivered,2026-02-24 08:28:02.497313,6
2527,843,Created,2026-02-21 17:30:00,3
2528,843,Dispatched,2026-02-21 20:18:41.169513,3
2529,843,Delivered,2026-02-24 14:45:28.252881,3
2530,844,Created,2026-02-21 13:00:00,5
2531,844,Dispatched,2026-02-21 17:27:27.156351,5
2532,844,Delivered,2026-02-24 04:57:38.889396,5
2533,845,Created,2026-02-21 14:15:00,5
2534,845,Dispatched,2026-02-21 20:41:37.295221,5
2535,845,Delivered,2026-02-24 08:04:12.057386,5
2536,846,Created,2026-02-21 13:15:00,1
2537,846,Dispatched,2026-02-21 19:50:39.110651,1
2538,846,Delivered,2026-02-24 04:25:47.235081,1
2539,847,Created,2026-02-21 16:00:00,1
2540,847,Dispatched,2026-02-21 22:02:29.050527,1
2541,847,Delivered,2026-02-22 12:04:48.079723,1
2542,848,Created,2026-02-21 16:30:00,1
2543,848,Dispatched,2026-02-21 23:23:49.599428,1
2544,848,Delivered,2026-02-24 03:50:49.317753,1
2545,849,Created,2026-02-21 18:15:00,2
2546,849,Dispatched,2026-02-21 19:27:27.859325,2
2547,849,Delivered,2026-02-24 10:14:24.590294,2
2548,850,Created,2026-02-21 17:45:00,3
2549,850,Dispatched,2026-02-21 20:11:52.507689,3
2550,850,Delivered,2026-02-22 10:42:12.338427,3
2551,851,Created,2026-02-21 13:15:00,4
2552,851,Dispatched,2026-02-21 18:21:03.379728,4
2553,851,Delivered,2026-02-23 21:51:48.662337,4
2554,852,Created,2026-02-21 11:00:00,2
2555,852,Dispatched,2026-02-21 15:56:36.704511,2
2556,852,Delivered,2026-02-24 05:55:16.538957,2
2557,853,Created,2026-02-21 17:30:00,4
2558,853,Dispatched,2026-02-21 22:46:37.283308,4
2559,853,Delivered,2026-02-24 11:13:58.515133,4
2560,854,Created,2026-02-21 17:00:00,1
2561,854,Dispatched,2026-02-21 19:59:33.543576,1
2562,854,Delivered,2026-02-24 05:46:36.379947,1
2563,855,Created,2026-02-21 17:45:00,1
2564,855,Dispatched,2026-02-21 23:20:00.745212,1
2565,855,Delivered,2026-02-24 05:13:53.253181,1
2566,856,Created,2026-02-22 15:45:00,4
2567,856,Dispatched,2026-02-22 17:54:07.630681,4
2568,856,Delivered,2026-02-25 05:36:13.679610,4
2569,857,Created,2026-02-22 07:00:00,1
2570,857,Dispatched,2026-02-22 12:34:03.577359,1
2571,857,Delivered,2026-02-22 23:22:46.764647,1
2572,858,Created,2026-02-22 10:00:00,3
2573,858,Dispatched,2026-02-22 16:26:57.377160,3
2574,858,Delivered,2026-02-23 03:41:24.810192,3
2575,859,Created,2026-02-22 13:15:00,3
2576,859,Dispatched,2026-02-22 16:38:31.597993,3
2577,859,Delivered,2026-02-23 15:04:45.740171,3
2578,860,Created,2026-02-22 16:45:00,2
2579,860,Dispatched,2026-02-22 21:41:05.155250,2
2580,860,Delivered,2026-02-24 18:38:23.900969,2
2581,861,Created,2026-02-22 09:30:00,5
2582,861,Dispatched,2026-02-22 10:52:04.691248,5
2583,861,Delivered,2026-02-23 06:59:37.691880,5
2584,862,Created,2026-02-22 14:45:00,6
2585,862,Dispatched,2026-02-22 16:56:33.932429,6
2586,862,Delivered,2026-02-25 02:04:29.082946,6
2587,863,Created,2026-02-22 17:00:00,1
2588,863,Dispatched,2026-02-22 20:58:12.996459,1
2589,863,Delivered,2026-02-26 21:53:10.442263,1
2590,864,Created,2026-02-22 07:15:00,3
2591,864,Dispatched,2026-02-22 11:17:02.716763,3
2592,864,Delivered,2026-02-23 22:58:54.168001,3
2593,865,Created,2026-02-22 12:30:00,2
2594,865,Dispatched,2026-02-22 16:13:26.880547,2
2595,865,Delivered,2026-02-25 08:34:30.469154,2
2596,866,Created,2026-02-22 14:15:00,5
2597,866,Dispatched,2026-02-22 17:00:50.055471,5
2598,866,Delivered,2026-02-25 21:59:29.049817,5
2599,867,Created,2026-02-22 17:15:00,3
2600,867,Dispatched,2026-02-22 23:56:50.810714,3
2601,867,Delivered,2026-02-24 08:23:15.019404,3
2602,868,Created,2026-02-22 08:30:00,6
2603,868,Dispatched,2026-02-22 10:40:56.123784,6
2604,868,Delivered,2026-02-23 03:01:55.229377,6
2605,869,Created,2026-02-22 12:15:00,1
2606,869,Dispatched,2026-02-22 17:22:57.486281,1
2607,869,Delivered,2026-02-25 07:24:27.576461,1
2608,870,Created,2026-02-22 16:15:00,3
2609,870,Dispatched,2026-02-22 19:41:38.663176,3
2610,870,Delivered,2026-02-25 17:03:13.543162,3
2611,871,Created,2026-02-22 10:45:00,1
2612,871,Dispatched,2026-02-22 14:18:42.002523,1
2613,871,Delivered,2026-02-24 22:44:59.129293,1
2614,872,Created,2026-02-23 08:30:00,1
2615,872,Dispatched,2026-02-23 11:28:18.320114,1
2616,872,Delivered,2026-02-24 04:40:57.495859,1
2617,873,Created,2026-02-23 13:00:00,5
2618,873,Dispatched,2026-02-23 14:34:56.294001,5
2619,873,Delivered,2026-02-26 09:53:36.187439,5
2620,874,Created,2026-02-23 13:00:00,2
2621,874,Dispatched,2026-02-23 19:36:19.267557,2
2622,874,Delivered,2026-02-26 03:27:16.683893,2
2623,875,Created,2026-02-23 14:00:00,3
2624,875,Dispatched,2026-02-23 17:45:57.579662,3
2625,875,Delivered,2026-02-26 06:20:44.941426,3
2626,876,Created,2026-02-23 18:45:00,1
2627,876,Dispatched,2026-02-23 23:50:15.832461,1
2628,876,Delivered,2026-02-23 23:02:02.528086,1
