SalesLineID,DateKey,ProductKey,CustomerKey,StoreKey,Quantity,DiscountPct,Revenue,Cost,GrossProfit,ProductName,Category,Subcategory,Brand,UnitCost,CustomerName,Region,Segment,City,StoreName,StoreRegion,Manager,Date,Year,MonthNumber,Month,Quarter,DayName
382,20240807,60,1433,1,5,0.0,211.53,97.4,114.13,Product 060,Office,Office Group 1,Brand 01,19.48,Customer 1433,North,Corporate,City 42,Store 01,North,Manager 02,2024-08-07,2024,8,Aug,3,Wednesday
383,20251027,17,334,7,4,0.0,313.33,177.4,135.93,Product 017,Electronics,Electronics Group 2,Brand 03,44.35,Customer 0334,South,SMB,City 47,Store 07,East,Manager 08,2025-10-27,2025,10,Oct,4,Monday
384,20241125,106,1379,13,1,0.0,129.09,77.74,51.35,Product 106,Personal Care,Personal Care Group 3,Brand 02,77.74,Customer 1379,East,Consumer,City 36,Store 13,North,Manager 06,2024-11-25,2024,11,Nov,4,Monday
385,20250611,7,1052,2,5,0.1,1255.27,733.95,521.32,Product 007,Beverages,Beverages Group 4,Brand 08,146.79,Customer 1052,West,Consumer,City 45,Store 02,South,Manager 03,2025-06-11,2025,6,Jun,2,Wednesday
386,20250117,13,254,9,1,0.0,249.41,135.87,113.54,Product 013,Beverages,Beverages Group 2,Brand 14,135.87,Customer 0254,South,SMB,City 15,Store 09,North,Manager 02,2025-01-17,2025,1,Jan,1,Friday
387,20240820,43,269,5,3,0.0,663.16,322.47,340.69,Product 043,Beverages,Beverages Group 4,Brand 14,107.49,Customer 0269,North,Consumer,City 30,Store 05,North,Manager 06,2024-08-20,2024,8,Aug,3,Tuesday
388,20240815,115,804,5,1,0.1,279.24,148.24,131.0,Product 115,Beverages,Beverages Group 4,Brand 11,148.24,Customer 0804,West,Corporate,City 37,Store 05,North,Manager 06,2024-08-15,2024,8,Aug,3,Thursday
389,20240702,21,863,7,2,0.0,110.86,63.6,47.26,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 0863,East,SMB,City 48,Store 07,East,Manager 08,2024-07-02,2024,7,Jul,3,Tuesday
390,20240215,26,3681,15,3,0.0,688.7,378.81,309.89,Product 026,Snacks,Snacks Group 3,Brand 12,126.27,Customer 3681,North,Corporate,City 34,Store 15,East,Manager 08,2024-02-15,2024,2,Feb,1,Thursday
391,20250905,94,1404,19,1,0.0,122.14,61.93,60.21,Product 094,Personal Care,Personal Care Group 3,Brand 05,61.93,Customer 1404,West,SMB,City 13,Store 19,East,Manager 04,2025-09-05,2025,9,Sep,3,Friday
392,20240128,62,2390,6,1,0.0,235.21,157.87,77.34,Product 062,Snacks,Snacks Group 3,Brand 03,157.87,Customer 2390,South,Consumer,City 39,Store 06,South,Manager 07,2024-01-28,2024,1,Jan,1,Sunday
393,20240730,17,241,22,1,0.05,80.11,44.35,35.76,Product 017,Electronics,Electronics Group 2,Brand 03,44.35,Customer 0241,North,Corporate,City 02,Store 22,South,Manager 07,2024-07-30,2024,7,Jul,3,Tuesday
394,20240312,81,702,22,2,0.0,37.63,23.38,14.25,Product 081,Household,Household Group 2,Brand 07,11.69,Customer 0702,South,SMB,City 31,Store 22,South,Manager 07,2024-03-12,2024,3,Mar,1,Tuesday
395,20240418,64,1930,15,3,0.0,701.34,417.36,283.98,Product 064,Personal Care,Personal Care Group 1,Brand 05,139.12,Customer 1930,South,Consumer,City 11,Store 15,East,Manager 08,2024-04-18,2024,4,Apr,2,Thursday
396,20250721,33,2841,1,1,0.15,98.69,59.54,39.15,Product 033,Household,Household Group 2,Brand 04,59.54,Customer 2841,North,SMB,City 10,Store 01,North,Manager 02,2025-07-21,2025,7,Jul,3,Monday
397,20250928,87,2481,20,1,0.05,118.04,65.21,52.83,Product 087,Household,Household Group 4,Brand 13,65.21,Customer 2481,North,Consumer,City 34,Store 20,West,Manager 05,2025-09-28,2025,9,Sep,3,Sunday
398,20251218,53,2496,10,1,0.0,135.62,71.73,63.89,Product 053,Electronics,Electronics Group 2,Brand 09,71.73,Customer 2496,West,Consumer,City 01,Store 10,South,Manager 03,2025-12-18,2025,12,Dec,4,Thursday
399,20240420,106,2868,23,2,0.15,253.87,155.48,98.39,Product 106,Personal Care,Personal Care Group 3,Brand 02,77.74,Customer 2868,West,Consumer,City 37,Store 23,East,Manager 08,2024-04-20,2024,4,Apr,2,Saturday
400,20240724,66,1428,8,4,0.05,125.86,82.2,43.66,Product 066,Office,Office Group 3,Brand 07,20.55,Customer 1428,West,Consumer,City 37,Store 08,West,Manager 01,2024-07-24,2024,7,Jul,3,Wednesday
401,20250620,79,2694,8,2,0.0,698.87,333.12,365.75,Product 079,Beverages,Beverages Group 4,Brand 05,166.56,Customer 2694,South,Corporate,City 07,Store 08,West,Manager 01,2025-06-20,2025,6,Jun,2,Friday
402,20251016,98,2643,6,3,0.0,821.47,430.23,391.24,Product 098,Snacks,Snacks Group 3,Brand 09,143.41,Customer 2643,East,Consumer,City 04,Store 06,South,Manager 07,2025-10-16,2025,10,Oct,4,Thursday
403,20251215,71,3529,10,2,0.0,575.68,308.52,267.16,Product 071,Electronics,Electronics Group 4,Brand 12,154.26,Customer 3529,North,Consumer,City 26,Store 10,South,Manager 03,2025-12-15,2025,12,Dec,4,Monday
404,20251108,87,3453,8,2,0.0,271.47,130.42,141.05,Product 087,Household,Household Group 4,Brand 13,65.21,Customer 3453,North,Corporate,City 46,Store 08,West,Manager 01,2025-11-08,2025,11,Nov,4,Saturday
405,20250316,79,3341,16,2,0.0,643.4,333.12,310.28,Product 079,Beverages,Beverages Group 4,Brand 05,166.56,Customer 3341,North,Consumer,City 30,Store 16,West,Manager 01,2025-03-16,2025,3,Mar,1,Sunday
406,20250815,63,1462,5,1,0.1,58.17,30.74,27.43,Product 063,Household,Household Group 4,Brand 04,30.74,Customer 1462,South,Consumer,City 23,Store 05,North,Manager 06,2025-08-15,2025,8,Aug,3,Friday
407,20251007,19,1463,9,1,0.1,42.01,30.62,11.39,Product 019,Beverages,Beverages Group 4,Brand 05,30.62,Customer 1463,East,Consumer,City 24,Store 09,North,Manager 02,2025-10-07,2025,10,Oct,4,Tuesday
408,20240520,79,2416,22,2,0.1,470.24,333.12,137.12,Product 079,Beverages,Beverages Group 4,Brand 05,166.56,Customer 2416,West,Consumer,City 17,Store 22,South,Manager 07,2024-05-20,2024,5,May,2,Monday
409,20240723,21,181,9,2,0.0,96.77,63.6,33.17,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 0181,North,SMB,City 38,Store 09,North,Manager 02,2024-07-23,2024,7,Jul,3,Tuesday
410,20240602,87,3112,15,5,0.2,405.37,326.05,79.32,Product 087,Household,Household Group 4,Brand 13,65.21,Customer 3112,West,Consumer,City 41,Store 15,East,Manager 08,2024-06-02,2024,6,Jun,2,Sunday
411,20240217,40,2513,8,1,0.0,178.96,90.16,88.8,Product 040,Personal Care,Personal Care Group 1,Brand 11,90.16,Customer 2513,North,Consumer,City 18,Store 08,West,Manager 01,2024-02-17,2024,2,Feb,1,Saturday
412,20250709,106,3383,17,3,0.05,341.31,233.22,108.09,Product 106,Personal Care,Personal Care Group 3,Brand 02,77.74,Customer 3383,East,SMB,City 24,Store 17,North,Manager 02,2025-07-09,2025,7,Jul,3,Wednesday
413,20240205,74,3032,17,1,0.0,207.4,128.15,79.25,Product 074,Snacks,Snacks Group 3,Brand 15,128.15,Customer 3032,West,Consumer,City 09,Store 17,North,Manager 02,2024-02-05,2024,2,Feb,1,Monday
414,20240428,21,19,6,2,0.15,97.39,63.6,33.79,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 0019,East,SMB,City 20,Store 06,South,Manager 07,2024-04-28,2024,4,Apr,2,Sunday
415,20240129,82,3882,1,2,0.0,168.17,85.84,82.33,Product 082,Personal Care,Personal Care Group 3,Brand 08,42.92,Customer 3882,South,SMB,City 43,Store 01,North,Manager 02,2024-01-29,2024,1,Jan,1,Monday
416,20240328,16,3592,15,1,0.0,277.28,137.14,140.14,Product 016,Personal Care,Personal Care Group 1,Brand 02,137.14,Customer 3592,West,SMB,City 41,Store 15,East,Manager 08,2024-03-28,2024,3,Mar,1,Thursday
417,20240416,85,3826,23,1,0.0,258.83,157.46,101.37,Product 085,Beverages,Beverages Group 2,Brand 11,157.46,Customer 3826,South,Consumer,City 35,Store 23,East,Manager 08,2024-04-16,2024,4,Apr,2,Tuesday
418,20241122,81,3864,3,1,0.05,22.05,11.69,10.36,Product 081,Household,Household Group 2,Brand 07,11.69,Customer 3864,West,Corporate,City 25,Store 03,East,Manager 04,2024-11-22,2024,11,Nov,4,Friday
419,20240620,74,782,22,1,0.0,215.9,128.15,87.75,Product 074,Snacks,Snacks Group 3,Brand 15,128.15,Customer 0782,South,SMB,City 15,Store 22,South,Manager 07,2024-06-20,2024,6,Jun,2,Thursday
420,20240619,88,3893,4,2,0.0,45.95,23.94,22.01,Product 088,Personal Care,Personal Care Group 1,Brand 14,11.97,Customer 3893,North,Corporate,City 06,Store 04,West,Manager 05,2024-06-19,2024,6,Jun,2,Wednesday
421,20241225,70,3616,3,2,0.0,703.17,348.1,355.07,Product 070,Personal Care,Personal Care Group 3,Brand 11,174.05,Customer 3616,West,SMB,City 17,Store 03,East,Manager 04,2024-12-25,2024,12,Dec,4,Wednesday
422,20251104,72,1253,13,1,0.15,203.52,134.33,69.19,Product 072,Office,Office Group 1,Brand 13,134.33,Customer 1253,North,Consumer,City 06,Store 13,North,Manager 06,2025-11-04,2025,11,Nov,4,Tuesday
423,20250306,63,3506,4,2,0.0,115.26,61.48,53.78,Product 063,Household,Household Group 4,Brand 04,30.74,Customer 3506,South,Consumer,City 03,Store 04,West,Manager 05,2025-03-06,2025,3,Mar,1,Thursday
424,20240725,96,120,1,2,0.1,52.88,31.96,20.92,Product 096,Office,Office Group 1,Brand 07,15.98,Customer 0120,West,Consumer,City 25,Store 01,North,Manager 02,2024-07-25,2024,7,Jul,3,Thursday
425,20240615,108,1089,11,1,0.1,143.5,72.31,71.19,Product 108,Office,Office Group 1,Brand 04,72.31,Customer 1089,North,Consumer,City 34,Store 11,East,Manager 04,2024-06-15,2024,6,Jun,2,Saturday
426,20250602,31,1534,16,3,0.05,443.27,246.78,196.49,Product 031,Beverages,Beverages Group 4,Brand 02,82.26,Customer 1534,South,Consumer,City 47,Store 16,West,Manager 01,2025-06-02,2025,6,Jun,2,Monday
427,20250805,5,272,21,1,0.15,143.24,82.65,60.59,Product 005,Electronics,Electronics Group 2,Brand 06,82.65,Customer 0272,West,Consumer,City 33,Store 21,North,Manager 06,2025-08-05,2025,8,Aug,3,Tuesday
428,20250615,55,1809,4,2,0.1,303.1,214.14,88.96,Product 055,Beverages,Beverages Group 4,Brand 11,107.07,Customer 1809,North,Corporate,City 34,Store 04,West,Manager 05,2025-06-15,2025,6,Jun,2,Sunday
429,20250123,78,3810,22,1,0.0,97.37,65.31,32.06,Product 078,Office,Office Group 3,Brand 04,65.31,Customer 3810,South,Consumer,City 19,Store 22,South,Manager 07,2025-01-23,2025,1,Jan,1,Thursday
430,20241120,58,74,21,3,0.0,174.93,108.24,66.69,Product 058,Personal Care,Personal Care Group 3,Brand 14,36.08,Customer 0074,South,Consumer,City 27,Store 21,North,Manager 06,2024-11-20,2024,11,Nov,4,Wednesday
431,20250713,111,763,3,2,0.0,141.02,83.4,57.62,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 0763,East,SMB,City 44,Store 03,East,Manager 04,2025-07-13,2025,7,Jul,3,Sunday
432,20240223,112,2360,16,3,0.0,217.12,100.74,116.38,Product 112,Personal Care,Personal Care Group 1,Brand 08,33.58,Customer 2360,West,Consumer,City 09,Store 16,West,Manager 01,2024-02-23,2024,2,Feb,1,Friday
433,20240418,55,2790,11,1,0.05,201.14,107.07,94.07,Product 055,Beverages,Beverages Group 4,Brand 11,107.07,Customer 2790,South,Consumer,City 07,Store 11,East,Manager 04,2024-04-18,2024,4,Apr,2,Thursday
434,20250222,96,241,17,1,0.0,34.73,15.98,18.75,Product 096,Office,Office Group 1,Brand 07,15.98,Customer 0241,North,Corporate,City 02,Store 17,North,Manager 02,2025-02-22,2025,2,Feb,1,Saturday
435,20241013,34,3858,21,2,0.1,638.97,352.54,286.43,Product 034,Personal Care,Personal Care Group 3,Brand 05,176.27,Customer 3858,South,Consumer,City 19,Store 21,North,Manager 06,2024-10-13,2024,10,Oct,4,Sunday
436,20241128,87,2035,8,3,0.1,258.97,195.63,63.34,Product 087,Household,Household Group 4,Brand 13,65.21,Customer 2035,East,Consumer,City 20,Store 08,West,Manager 01,2024-11-28,2024,11,Nov,4,Thursday
437,20250102,61,1884,24,1,0.1,66.53,35.55,30.98,Product 061,Beverages,Beverages Group 2,Brand 02,35.55,Customer 1884,West,Corporate,City 13,Store 24,West,Manager 01,2025-01-02,2025,1,Jan,1,Thursday
438,20250313,75,2564,4,1,0.0,319.11,159.03,160.08,Product 075,Household,Household Group 4,Brand 01,159.03,Customer 2564,West,SMB,City 21,Store 04,West,Manager 05,2025-03-13,2025,3,Mar,1,Thursday
439,20240827,105,1781,12,4,0.0,1219.69,620.68,599.01,Product 105,Household,Household Group 2,Brand 01,155.17,Customer 1781,North,Consumer,City 06,Store 12,West,Manager 05,2024-08-27,2024,8,Aug,3,Tuesday
440,20250901,4,3716,3,4,0.05,737.1,427.16,309.94,Product 004,Personal Care,Personal Care Group 1,Brand 05,106.79,Customer 3716,West,Corporate,City 21,Store 03,East,Manager 04,2025-09-01,2025,9,Sep,3,Monday
441,20250418,98,1614,5,1,0.0,246.66,143.41,103.25,Product 098,Snacks,Snacks Group 3,Brand 09,143.41,Customer 1614,South,Consumer,City 31,Store 05,North,Manager 06,2025-04-18,2025,4,Apr,2,Friday
442,20240112,47,2260,18,2,0.05,47.54,23.48,24.06,Product 047,Electronics,Electronics Group 4,Brand 03,11.74,Customer 2260,West,Consumer,City 05,Store 18,South,Manager 03,2024-01-12,2024,1,Jan,1,Friday
443,20251105,117,1183,11,4,0.0,863.91,407.48,456.43,Product 117,Household,Household Group 2,Brand 13,101.87,Customer 1183,East,Consumer,City 32,Store 11,East,Manager 04,2025-11-05,2025,11,Nov,4,Wednesday
444,20250107,104,239,16,2,0.0,368.57,244.96,123.61,Product 104,Snacks,Snacks Group 1,Brand 15,122.48,Customer 0239,East,Consumer,City 48,Store 16,West,Manager 01,2025-01-07,2025,1,Jan,1,Tuesday
445,20240913,38,5,8,2,0.1,469.54,323.12,146.42,Product 038,Snacks,Snacks Group 3,Brand 09,161.56,Customer 0005,North,Corporate,City 06,Store 08,West,Manager 01,2024-09-13,2024,9,Sep,3,Friday
446,20241215,102,3171,23,2,0.05,510.93,301.68,209.25,Product 102,Office,Office Group 3,Brand 13,150.84,Customer 3171,East,Consumer,City 04,Store 23,East,Manager 08,2024-12-15,2024,12,Dec,4,Sunday
447,20241128,100,3390,6,1,0.15,222.66,153.71,68.95,Product 100,Personal Care,Personal Care Group 1,Brand 11,153.71,Customer 3390,South,SMB,City 31,Store 06,South,Manager 07,2024-11-28,2024,11,Nov,4,Thursday
448,20240917,87,3513,2,2,0.0,203.43,130.42,73.01,Product 087,Household,Household Group 4,Brand 13,65.21,Customer 3513,North,Consumer,City 10,Store 02,South,Manager 03,2024-09-17,2024,9,Sep,3,Tuesday
449,20250718,87,2503,9,4,0.0,530.07,260.84,269.23,Product 087,Household,Household Group 4,Brand 13,65.21,Customer 2503,East,Consumer,City 08,Store 09,North,Manager 02,2025-07-18,2025,7,Jul,3,Friday
450,20241002,90,3802,16,1,0.0,37.62,21.33,16.29,Product 090,Office,Office Group 3,Brand 01,21.33,Customer 3802,South,Consumer,City 11,Store 16,West,Manager 01,2024-10-02,2024,10,Oct,4,Wednesday
451,20241002,72,1944,2,3,0.0,773.35,402.99,370.36,Product 072,Office,Office Group 1,Brand 13,134.33,Customer 1944,West,SMB,City 25,Store 02,South,Manager 03,2024-10-02,2024,10,Oct,4,Wednesday
452,20250924,27,735,16,2,0.05,351.6,166.94,184.66,Product 027,Household,Household Group 4,Brand 13,83.47,Customer 0735,East,SMB,City 16,Store 16,West,Manager 01,2025-09-24,2025,9,Sep,3,Wednesday
453,20250608,61,3272,5,2,0.0,150.84,71.1,79.74,Product 061,Beverages,Beverages Group 2,Brand 02,35.55,Customer 3272,West,Consumer,City 09,Store 05,North,Manager 06,2025-06-08,2025,6,Jun,2,Sunday
454,20240121,72,1194,20,2,0.0,434.63,268.66,165.97,Product 072,Office,Office Group 1,Brand 13,134.33,Customer 1194,South,Corporate,City 43,Store 20,West,Manager 05,2024-01-21,2024,1,Jan,1,Sunday
455,20251027,5,1640,23,2,0.0,307.56,165.3,142.26,Product 005,Electronics,Electronics Group 2,Brand 06,82.65,Customer 1640,West,Consumer,City 09,Store 23,East,Manager 08,2025-10-27,2025,10,Oct,4,Monday
456,20250205,20,2703,2,1,0.0,87.42,39.58,47.84,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 2703,East,Consumer,City 16,Store 02,South,Manager 03,2025-02-05,2025,2,Feb,1,Wednesday
457,20240527,72,1799,3,3,0.0,597.87,402.99,194.88,Product 072,Office,Office Group 1,Brand 13,134.33,Customer 1799,East,SMB,City 24,Store 03,East,Manager 04,2024-05-27,2024,5,May,2,Monday
458,20250131,94,37,9,1,0.05,92.9,61.93,30.97,Product 094,Personal Care,Personal Care Group 3,Brand 05,61.93,Customer 0037,North,SMB,City 38,Store 09,North,Manager 02,2025-01-31,2025,1,Jan,1,Friday
459,20250902,86,3245,14,2,0.0,109.75,52.66,57.09,Product 086,Snacks,Snacks Group 3,Brand 12,26.33,Customer 3245,North,Consumer,City 30,Store 14,South,Manager 07,2025-09-02,2025,9,Sep,3,Tuesday
460,20241015,15,850,19,4,0.1,954.17,698.4,255.77,Product 015,Household,Household Group 4,Brand 01,174.6,Customer 0850,South,SMB,City 35,Store 19,East,Manager 04,2024-10-15,2024,10,Oct,4,Tuesday
461,20250725,28,3002,13,1,0.0,164.31,96.3,68.01,Product 028,Personal Care,Personal Care Group 1,Brand 14,96.3,Customer 3002,South,Consumer,City 27,Store 13,North,Manager 06,2025-07-25,2025,7,Jul,3,Friday
462,20241221,28,2154,21,2,0.15,255.39,192.6,62.79,Product 028,Personal Care,Personal Care Group 1,Brand 14,96.3,Customer 2154,South,SMB,City 43,Store 21,North,Manager 06,2024-12-21,2024,12,Dec,4,Saturday
463,20250428,8,3498,20,2,0.15,193.04,151.86,41.18,Product 008,Snacks,Snacks Group 1,Brand 09,75.93,Customer 3498,South,SMB,City 43,Store 20,West,Manager 05,2025-04-28,2025,4,Apr,2,Monday
464,20250412,29,572,15,3,0.0,773.24,501.78,271.46,Product 029,Electronics,Electronics Group 2,Brand 15,167.26,Customer 0572,West,Consumer,City 45,Store 15,East,Manager 08,2025-04-12,2025,4,Apr,2,Saturday
465,20250605,25,3270,20,3,0.0,596.11,384.06,212.05,Product 025,Beverages,Beverages Group 2,Brand 11,128.02,Customer 3270,South,Consumer,City 07,Store 20,West,Manager 05,2025-06-05,2025,6,Jun,2,Thursday
466,20250222,59,272,16,1,0.1,128.68,85.85,42.83,Product 059,Electronics,Electronics Group 4,Brand 15,85.85,Customer 0272,West,Consumer,City 33,Store 16,West,Manager 01,2025-02-22,2025,2,Feb,1,Saturday
467,20240529,11,2783,21,3,0.15,71.56,49.56,22.0,Product 011,Electronics,Electronics Group 4,Brand 12,16.52,Customer 2783,East,Consumer,City 48,Store 21,North,Manager 06,2024-05-29,2024,5,May,2,Wednesday
468,20250605,106,2092,16,1,0.1,128.03,77.74,50.29,Product 106,Personal Care,Personal Care Group 3,Brand 02,77.74,Customer 2092,West,Consumer,City 29,Store 16,West,Manager 01,2025-06-05,2025,6,Jun,2,Thursday
469,20250805,110,1610,19,1,0.0,186.72,105.9,80.82,Product 110,Snacks,Snacks Group 3,Brand 06,105.9,Customer 1610,South,SMB,City 27,Store 19,East,Manager 04,2025-08-05,2025,8,Aug,3,Tuesday
470,20250518,72,3355,13,1,0.0,267.74,134.33,133.41,Product 072,Office,Office Group 1,Brand 13,134.33,Customer 3355,East,SMB,City 44,Store 13,North,Manager 06,2025-05-18,2025,5,May,2,Sunday
471,20240219,52,2995,17,3,0.0,689.23,407.07,282.16,Product 052,Personal Care,Personal Care Group 1,Brand 08,135.69,Customer 2995,East,SMB,City 20,Store 17,North,Manager 02,2024-02-19,2024,2,Feb,1,Monday
472,20250507,40,754,3,3,0.0,557.74,270.48,287.26,Product 040,Personal Care,Personal Care Group 1,Brand 11,90.16,Customer 0754,South,Consumer,City 35,Store 03,East,Manager 04,2025-05-07,2025,5,May,2,Wednesday
473,20240127,45,3992,16,1,0.0,236.86,144.18,92.68,Product 045,Household,Household Group 2,Brand 01,144.18,Customer 3992,West,SMB,City 09,Store 16,West,Manager 01,2024-01-27,2024,1,Jan,1,Saturday
474,20250520,26,1075,21,3,0.0,663.93,378.81,285.12,Product 026,Snacks,Snacks Group 3,Brand 12,126.27,Customer 1075,East,Consumer,City 20,Store 21,North,Manager 06,2025-05-20,2025,5,May,2,Tuesday
475,20250621,49,1463,23,2,0.0,205.75,95.12,110.63,Product 049,Beverages,Beverages Group 2,Brand 05,47.56,Customer 1463,East,Consumer,City 24,Store 23,East,Manager 08,2025-06-21,2025,6,Jun,2,Saturday
476,20241228,89,3964,11,3,0.0,320.91,207.72,113.19,Product 089,Electronics,Electronics Group 2,Brand 15,69.24,Customer 3964,West,Corporate,City 29,Store 11,East,Manager 04,2024-12-28,2024,12,Dec,4,Saturday
477,20250927,111,1950,12,1,0.0,92.79,41.7,51.09,Product 111,Household,Household Group 4,Brand 07,41.7,Customer 1950,South,Consumer,City 31,Store 12,West,Manager 05,2025-09-27,2025,9,Sep,3,Saturday
478,20240504,103,2487,16,1,0.0,376.42,173.55,202.87,Product 103,Beverages,Beverages Group 4,Brand 14,173.55,Customer 2487,East,Corporate,City 40,Store 16,West,Manager 01,2024-05-04,2024,5,May,2,Saturday
479,20240908,115,1621,5,3,0.0,654.63,444.72,209.91,Product 115,Beverages,Beverages Group 4,Brand 11,148.24,Customer 1621,North,SMB,City 38,Store 05,North,Manager 06,2024-09-08,2024,9,Sep,3,Sunday
480,20250617,66,2103,15,1,0.1,40.3,20.55,19.75,Product 066,Office,Office Group 3,Brand 07,20.55,Customer 2103,East,Consumer,City 40,Store 15,East,Manager 08,2025-06-17,2025,6,Jun,2,Tuesday
481,20240120,85,1295,4,2,0.0,574.24,314.92,259.32,Product 085,Beverages,Beverages Group 2,Brand 11,157.46,Customer 1295,East,Consumer,City 48,Store 04,West,Manager 05,2024-01-20,2024,1,Jan,1,Saturday
482,20241218,17,1807,9,2,0.0,176.84,88.7,88.14,Product 017,Electronics,Electronics Group 2,Brand 03,44.35,Customer 1807,East,SMB,City 32,Store 09,North,Manager 02,2024-12-18,2024,12,Dec,4,Wednesday
483,20250718,31,2703,9,2,0.15,215.45,164.52,50.93,Product 031,Beverages,Beverages Group 4,Brand 02,82.26,Customer 2703,East,Consumer,City 16,Store 09,North,Manager 02,2025-07-18,2025,7,Jul,3,Friday
484,20241125,97,973,4,1,0.0,78.1,47.25,30.85,Product 097,Beverages,Beverages Group 2,Brand 08,47.25,Customer 0973,North,Consumer,City 14,Store 04,West,Manager 05,2024-11-25,2024,11,Nov,4,Monday
485,20240904,44,296,22,3,0.0,189.48,88.86,100.62,Product 044,Snacks,Snacks Group 1,Brand 15,29.62,Customer 0296,West,Consumer,City 09,Store 22,South,Manager 07,2024-09-04,2024,9,Sep,3,Wednesday
486,20240705,56,24,8,1,0.0,177.4,83.98,93.42,Product 056,Snacks,Snacks Group 1,Brand 12,83.98,Customer 0024,West,Consumer,City 25,Store 08,West,Manager 01,2024-07-05,2024,7,Jul,3,Friday
