CustomerKey,CustomerName,Region,Segment,City
3419,Customer 3419,East,Consumer,City 12
3420,Customer 3420,West,Corporate,City 13
3421,Customer 3421,North,Corporate,City 14
3422,Customer 3422,South,SMB,City 15
3423,Customer 3423,East,Corporate,City 16
3424,Customer 3424,West,SMB,City 17
3425,Customer 3425,North,Corporate,City 18
3426,Customer 3426,South,SMB,City 19
3427,Customer 3427,East,Consumer,City 20
3428,Customer 3428,West,Consumer,City 21
3429,Customer 3429,North,Corporate,City 22
3430,Customer 3430,South,Consumer,City 23
3431,Customer 3431,East,SMB,City 24
3432,Customer 3432,West,Consumer,City 25
3433,Customer 3433,North,Corporate,City 26
3434,Customer 3434,South,Consumer,City 27
3435,Customer 3435,East,Consumer,City 28
3436,Customer 3436,West,Consumer,City 29
3437,Customer 3437,North,Consumer,City 30
3438,Customer 3438,South,Consumer,City 31
3439,Customer 3439,East,Consumer,City 32
3440,Customer 3440,West,Consumer,City 33
3441,Customer 3441,North,SMB,City 34
3442,Customer 3442,South,Corporate,City 35
3443,Customer 3443,East,Consumer,City 36
3444,Customer 3444,West,SMB,City 37
3445,Customer 3445,North,SMB,City 38
3446,Customer 3446,South,Corporate,City 39
3447,Customer 3447,East,Consumer,City 40
3448,Customer 3448,West,SMB,City 41
3449,Customer 3449,North,Corporate,City 42
3450,Customer 3450,South,Corporate,City 43
3451,Customer 3451,East,SMB,City 44
3452,Customer 3452,West,Corporate,City 45
3453,Customer 3453,North,Corporate,City 46
3454,Customer 3454,South,Consumer,City 47
3455,Customer 3455,East,Consumer,City 48
3456,Customer 3456,West,Consumer,City 01
3457,Customer 3457,North,SMB,City 02
3458,Customer 3458,South,Consumer,City 03
3459,Customer 3459,East,Consumer,City 04
3460,Customer 3460,West,Corporate,City 05
3461,Customer 3461,North,Corporate,City 06
3462,Customer 3462,South,Consumer,City 07
3463,Customer 3463,East,SMB,City 08
3464,Customer 3464,West,Consumer,City 09
3465,Customer 3465,North,Consumer,City 10
3466,Customer 3466,South,Consumer,City 11
3467,Customer 3467,East,Consumer,City 12
3468,Customer 3468,West,Corporate,City 13
3469,Customer 3469,North,Corporate,City 14
3470,Customer 3470,South,SMB,City 15
3471,Customer 3471,East,Corporate,City 16
3472,Customer 3472,West,Consumer,City 17
3473,Customer 3473,North,Consumer,City 18
3474,Customer 3474,South,Consumer,City 19
3475,Customer 3475,East,Corporate,City 20
3476,Customer 3476,West,Consumer,City 21
3477,Customer 3477,North,SMB,City 22
3478,Customer 3478,South,Consumer,City 23
3479,Customer 3479,East,SMB,City 24
3480,Customer 3480,West,Corporate,City 25
3481,Customer 3481,North,SMB,City 26
3482,Customer 3482,South,Corporate,City 27
3483,Customer 3483,East,SMB,City 28
3484,Customer 3484,West,SMB,City 29
3485,Customer 3485,North,SMB,City 30
3486,Customer 3486,South,Corporate,City 31
3487,Customer 3487,East,SMB,City 32
3488,Customer 3488,West,Consumer,City 33
3489,Customer 3489,North,Corporate,City 34
3490,Customer 3490,South,SMB,City 35
3491,Customer 3491,East,SMB,City 36
3492,Customer 3492,West,Consumer,City 37
3493,Customer 3493,North,Consumer,City 38
3494,Customer 3494,South,SMB,City 39
3495,Customer 3495,East,Consumer,City 40
3496,Customer 3496,West,SMB,City 41
3497,Customer 3497,North,Corporate,City 42
3498,Customer 3498,South,SMB,City 43
3499,Customer 3499,East,Consumer,City 44
3500,Customer 3500,West,SMB,City 45
3501,Customer 3501,North,Consumer,City 46
3502,Customer 3502,South,SMB,City 47
3503,Customer 3503,East,SMB,City 48
3504,Customer 3504,West,Consumer,City 01
3505,Customer 3505,North,Consumer,City 02
3506,Customer 3506,South,Consumer,City 03
3507,Customer 3507,East,Corporate,City 04
3508,Customer 3508,West,Consumer,City 05
3509,Customer 3509,North,Consumer,City 06
3510,Customer 3510,South,SMB,City 07
3511,Customer 3511,East,SMB,City 08
3512,Customer 3512,West,Consumer,City 09
3513,Customer 3513,North,Consumer,City 10
3514,Customer 3514,South,Consumer,City 11
3515,Customer 3515,East,SMB,City 12
3516,Customer 3516,West,SMB,City 13
3517,Customer 3517,North,Consumer,City 14
3518,Customer 3518,South,SMB,City 15
3519,Customer 3519,East,Consumer,City 16
3520,Customer 3520,West,Consumer,City 17
3521,Customer 3521,North,SMB,City 18
3522,Customer 3522,South,Consumer,City 19
3523,Customer 3523,East,Consumer,City 20
3524,Customer 3524,West,Consumer,City 21
3525,Customer 3525,North,SMB,City 22
3526,Customer 3526,South,Consumer,City 23
3527,Customer 3527,East,Consumer,City 24
3528,Customer 3528,West,SMB,City 25
3529,Customer 3529,North,Consumer,City 26
3530,Customer 3530,South,SMB,City 27
3531,Customer 3531,East,Consumer,City 28
3532,Customer 3532,West,SMB,City 29
3533,Customer 3533,North,SMB,City 30
3534,Customer 3534,South,Consumer,City 31
3535,Customer 3535,East,Consumer,City 32
3536,Customer 3536,West,Consumer,City 33
3537,Customer 3537,North,Consumer,City 34
3538,Customer 3538,South,SMB,City 35
3539,Customer 3539,East,SMB,City 36
3540,Customer 3540,West,SMB,City 37
3541,Customer 3541,North,Consumer,City 38
3542,Customer 3542,South,SMB,City 39
3543,Customer 3543,East,Consumer,City 40
3544,Customer 3544,West,Consumer,City 41
3545,Customer 3545,North,SMB,City 42
3546,Customer 3546,South,Corporate,City 43
3547,Customer 3547,East,Consumer,City 44
3548,Customer 3548,West,SMB,City 45
3549,Customer 3549,North,Consumer,City 46
3550,Customer 3550,South,Consumer,City 47
3551,Customer 3551,East,Consumer,City 48
3552,Customer 3552,West,Consumer,City 01
3553,Customer 3553,North,Consumer,City 02
3554,Customer 3554,South,Consumer,City 03
3555,Customer 3555,East,Consumer,City 04
3556,Customer 3556,West,SMB,City 05
3557,Customer 3557,North,Consumer,City 06
3558,Customer 3558,South,Consumer,City 07
3559,Customer 3559,East,Corporate,City 08
3560,Customer 3560,West,SMB,City 09
3561,Customer 3561,North,Corporate,City 10
3562,Customer 3562,South,Consumer,City 11
3563,Customer 3563,East,Corporate,City 12
3564,Customer 3564,West,Consumer,City 13
3565,Customer 3565,North,Consumer,City 14
3566,Customer 3566,South,Consumer,City 15
3567,Customer 3567,East,SMB,City 16
3568,Customer 3568,West,Corporate,City 17
3569,Customer 3569,North,SMB,City 18
3570,Customer 3570,South,Consumer,City 19
3571,Customer 3571,East,Consumer,City 20
3572,Customer 3572,West,SMB,City 21
3573,Customer 3573,North,Consumer,City 22
3574,Customer 3574,South,SMB,City 23
3575,Customer 3575,East,Consumer,City 24
3576,Customer 3576,West,Consumer,City 25
3577,Customer 3577,North,SMB,City 26
3578,Customer 3578,South,Consumer,City 27
3579,Customer 3579,East,Consumer,City 28
3580,Customer 3580,West,Consumer,City 29
3581,Customer 3581,North,Consumer,City 30
3582,Customer 3582,South,Consumer,City 31
3583,Customer 3583,East,Consumer,City 32
3584,Customer 3584,West,SMB,City 33
3585,Customer 3585,North,SMB,City 34
3586,Customer 3586,South,SMB,City 35
3587,Customer 3587,East,Consumer,City 36
3588,Customer 3588,West,Consumer,City 37
3589,Customer 3589,North,SMB,City 38
3590,Customer 3590,South,Consumer,City 39
3591,Customer 3591,East,Consumer,City 40
3592,Customer 3592,West,SMB,City 41
3593,Customer 3593,North,SMB,City 42
3594,Customer 3594,South,SMB,City 43
3595,Customer 3595,East,SMB,City 44
3596,Customer 3596,West,Consumer,City 45
3597,Customer 3597,North,SMB,City 46
3598,Customer 3598,South,Consumer,City 47
3599,Customer 3599,East,Consumer,City 48
3600,Customer 3600,West,Corporate,City 01
3601,Customer 3601,North,SMB,City 02
3602,Customer 3602,South,SMB,City 03
3603,Customer 3603,East,Corporate,City 04
3604,Customer 3604,West,SMB,City 05
3605,Customer 3605,North,Consumer,City 06
3606,Customer 3606,South,Consumer,City 07
3607,Customer 3607,East,Corporate,City 08
3608,Customer 3608,West,Corporate,City 09
3609,Customer 3609,North,SMB,City 10
3610,Customer 3610,South,Consumer,City 11
3611,Customer 3611,East,Corporate,City 12
3612,Customer 3612,West,Consumer,City 13
3613,Customer 3613,North,SMB,City 14
3614,Customer 3614,South,Consumer,City 15
3615,Customer 3615,East,Consumer,City 16
3616,Customer 3616,West,SMB,City 17
3617,Customer 3617,North,Corporate,City 18
3618,Customer 3618,South,SMB,City 19
3619,Customer 3619,East,Consumer,City 20
3620,Customer 3620,West,SMB,City 21
3621,Customer 3621,North,Consumer,City 22
3622,Customer 3622,South,Consumer,City 23
3623,Customer 3623,East,Consumer,City 24
3624,Customer 3624,West,Corporate,City 25
3625,Customer 3625,North,Consumer,City 26
3626,Customer 3626,South,SMB,City 27
3627,Customer 3627,East,SMB,City 28
3628,Customer 3628,West,Consumer,City 29
3629,Customer 3629,North,Consumer,City 30
3630,Customer 3630,South,SMB,City 31
3631,Customer 3631,East,SMB,City 32
3632,Customer 3632,West,Consumer,City 33
3633,Customer 3633,North,Consumer,City 34
3634,Customer 3634,South,SMB,City 35
3635,Customer 3635,East,Consumer,City 36
3636,Customer 3636,West,Consumer,City 37
3637,Customer 3637,North,Consumer,City 38
3638,Customer 3638,South,SMB,City 39
3639,Customer 3639,East,SMB,City 40
3640,Customer 3640,West,Consumer,City 41
3641,Customer 3641,North,Corporate,City 42
3642,Customer 3642,South,Corporate,City 43
3643,Customer 3643,East,Consumer,City 44
3644,Customer 3644,West,SMB,City 45
3645,Customer 3645,North,SMB,City 46
3646,Customer 3646,South,SMB,City 47
3647,Customer 3647,East,Consumer,City 48
3648,Customer 3648,West,Consumer,City 01
3649,Customer 3649,North,Consumer,City 02
3650,Customer 3650,South,Consumer,City 03
3651,Customer 3651,East,Corporate,City 04
3652,Customer 3652,West,Consumer,City 05
3653,Customer 3653,North,Consumer,City 06
3654,Customer 3654,South,SMB,City 07
3655,Customer 3655,East,Corporate,City 08
3656,Customer 3656,West,SMB,City 09
3657,Customer 3657,North,Consumer,City 10
3658,Customer 3658,South,Consumer,City 11
3659,Customer 3659,East,Consumer,City 12
3660,Customer 3660,West,Consumer,City 13
3661,Customer 3661,North,Consumer,City 14
3662,Customer 3662,South,SMB,City 15
3663,Customer 3663,East,Consumer,City 16
3664,Customer 3664,West,Corporate,City 17
3665,Customer 3665,North,Consumer,City 18
3666,Customer 3666,South,Consumer,City 19
3667,Customer 3667,East,Consumer,City 20
3668,Customer 3668,West,SMB,City 21
3669,Customer 3669,North,Consumer,City 22
3670,Customer 3670,South,Consumer,City 23
3671,Customer 3671,East,Consumer,City 24
3672,Customer 3672,West,Corporate,City 25
3673,Customer 3673,North,Consumer,City 26
3674,Customer 3674,South,Consumer,City 27
3675,Customer 3675,East,Consumer,City 28
3676,Customer 3676,West,Consumer,City 29
3677,Customer 3677,North,Corporate,City 30
3678,Customer 3678,South,Consumer,City 31
3679,Customer 3679,East,SMB,City 32
3680,Customer 3680,West,Consumer,City 33
3681,Customer 3681,North,Corporate,City 34
3682,Customer 3682,South,Consumer,City 35
3683,Customer 3683,East,Consumer,City 36
3684,Customer 3684,West,Consumer,City 37
3685,Customer 3685,North,SMB,City 38
3686,Customer 3686,South,Consumer,City 39
3687,Customer 3687,East,Consumer,City 40
3688,Customer 3688,West,Consumer,City 41
3689,Customer 3689,North,Consumer,City 42
3690,Customer 3690,South,SMB,City 43
3691,Customer 3691,East,Consumer,City 44
3692,Customer 3692,West,Consumer,City 45
3693,Customer 3693,North,Consumer,City 46
3694,Customer 3694,South,Consumer,City 47
3695,Customer 3695,East,Corporate,City 48
3696,Customer 3696,West,Consumer,City 01
3697,Customer 3697,North,Consumer,City 02
3698,Customer 3698,South,Consumer,City 03
3699,Customer 3699,East,Consumer,City 04
3700,Customer 3700,West,Consumer,City 05
3701,Customer 3701,North,Corporate,City 06
3702,Customer 3702,South,Consumer,City 07
3703,Customer 3703,East,Corporate,City 08
3704,Customer 3704,West,Corporate,City 09
3705,Customer 3705,North,Corporate,City 10
3706,Customer 3706,South,Consumer,City 11
3707,Customer 3707,East,Corporate,City 12
3708,Customer 3708,West,SMB,City 13
3709,Customer 3709,North,Consumer,City 14
3710,Customer 3710,South,Consumer,City 15
3711,Customer 3711,East,SMB,City 16
3712,Customer 3712,West,Corporate,City 17
3713,Customer 3713,North,Consumer,City 18
3714,Customer 3714,South,Consumer,City 19
3715,Customer 3715,East,Consumer,City 20
3716,Customer 3716,West,Corporate,City 21
3717,Customer 3717,North,Consumer,City 22
3718,Customer 3718,South,Corporate,City 23
3719,Customer 3719,East,Consumer,City 24
3720,Customer 3720,West,SMB,City 25
3721,Customer 3721,North,Corporate,City 26
3722,Customer 3722,South,Consumer,City 27
3723,Customer 3723,East,SMB,City 28
3724,Customer 3724,West,Consumer,City 29
3725,Customer 3725,North,Consumer,City 30
3726,Customer 3726,South,Consumer,City 31
3727,Customer 3727,East,Consumer,City 32
3728,Customer 3728,West,SMB,City 33
3729,Customer 3729,North,Consumer,City 34
3730,Customer 3730,South,Consumer,City 35
3731,Customer 3731,East,Consumer,City 36
3732,Customer 3732,West,Consumer,City 37
3733,Customer 3733,North,Consumer,City 38
3734,Customer 3734,South,Consumer,City 39
3735,Customer 3735,East,Consumer,City 40
3736,Customer 3736,West,Consumer,City 41
3737,Customer 3737,North,Corporate,City 42
3738,Customer 3738,South,Consumer,City 43
3739,Customer 3739,East,Corporate,City 44
3740,Customer 3740,West,Consumer,City 45
3741,Customer 3741,North,Consumer,City 46
3742,Customer 3742,South,Corporate,City 47
3743,Customer 3743,East,SMB,City 48
3744,Customer 3744,West,Consumer,City 01
3745,Customer 3745,North,SMB,City 02
3746,Customer 3746,South,Consumer,City 03
3747,Customer 3747,East,Consumer,City 04
3748,Customer 3748,West,Corporate,City 05
3749,Customer 3749,North,Corporate,City 06
3750,Customer 3750,South,SMB,City 07
3751,Customer 3751,East,Consumer,City 08
3752,Customer 3752,West,SMB,City 09
3753,Customer 3753,North,SMB,City 10
3754,Customer 3754,South,Consumer,City 11
3755,Customer 3755,East,SMB,City 12
3756,Customer 3756,West,Consumer,City 13
3757,Customer 3757,North,Consumer,City 14
3758,Customer 3758,South,Consumer,City 15
3759,Customer 3759,East,Corporate,City 16
3760,Customer 3760,West,SMB,City 17
3761,Customer 3761,North,Consumer,City 18
3762,Customer 3762,South,Consumer,City 19
3763,Customer 3763,East,Consumer,City 20
3764,Customer 3764,West,SMB,City 21
3765,Customer 3765,North,Consumer,City 22
3766,Customer 3766,South,Consumer,City 23
3767,Customer 3767,East,SMB,City 24
3768,Customer 3768,West,Corporate,City 25
3769,Customer 3769,North,Corporate,City 26
3770,Customer 3770,South,Consumer,City 27
3771,Customer 3771,East,Consumer,City 28
3772,Customer 3772,West,SMB,City 29
3773,Customer 3773,North,SMB,City 30
3774,Customer 3774,South,Consumer,City 31
3775,Customer 3775,East,Consumer,City 32
3776,Customer 3776,West,Consumer,City 33
3777,Customer 3777,North,Consumer,City 34
3778,Customer 3778,South,Consumer,City 35
3779,Customer 3779,East,Consumer,City 36
3780,Customer 3780,West,Consumer,City 37
3781,Customer 3781,North,Consumer,City 38
3782,Customer 3782,South,Consumer,City 39
3783,Customer 3783,East,Consumer,City 40
3784,Customer 3784,West,Consumer,City 41
3785,Customer 3785,North,Consumer,City 42
3786,Customer 3786,South,Corporate,City 43
3787,Customer 3787,East,SMB,City 44
3788,Customer 3788,West,Consumer,City 45
3789,Customer 3789,North,Consumer,City 46
3790,Customer 3790,South,SMB,City 47
3791,Customer 3791,East,Consumer,City 48
3792,Customer 3792,West,Consumer,City 01
3793,Customer 3793,North,Consumer,City 02
3794,Customer 3794,South,SMB,City 03
3795,Customer 3795,East,Consumer,City 04
3796,Customer 3796,West,SMB,City 05
3797,Customer 3797,North,Consumer,City 06
3798,Customer 3798,South,Consumer,City 07
3799,Customer 3799,East,Consumer,City 08
3800,Customer 3800,West,Consumer,City 09
3801,Customer 3801,North,Consumer,City 10
3802,Customer 3802,South,Consumer,City 11
3803,Customer 3803,East,Corporate,City 12
3804,Customer 3804,West,SMB,City 13
3805,Customer 3805,North,Corporate,City 14
3806,Customer 3806,South,Consumer,City 15
3807,Customer 3807,East,Consumer,City 16
3808,Customer 3808,West,Corporate,City 17
3809,Customer 3809,North,Corporate,City 18
3810,Customer 3810,South,Consumer,City 19
3811,Customer 3811,East,SMB,City 20
3812,Customer 3812,West,Consumer,City 21
3813,Customer 3813,North,Consumer,City 22
3814,Customer 3814,South,Corporate,City 23
3815,Customer 3815,East,SMB,City 24
3816,Customer 3816,West,SMB,City 25
3817,Customer 3817,North,Consumer,City 26
3818,Customer 3818,South,Consumer,City 27
3819,Customer 3819,East,Consumer,City 28
3820,Customer 3820,West,Consumer,City 29
3821,Customer 3821,North,Consumer,City 30
3822,Customer 3822,South,SMB,City 31
3823,Customer 3823,East,Consumer,City 32
3824,Customer 3824,West,Consumer,City 33
3825,Customer 3825,North,Consumer,City 34
3826,Customer 3826,South,Consumer,City 35
3827,Customer 3827,East,Consumer,City 36
3828,Customer 3828,West,Consumer,City 37
3829,Customer 3829,North,Consumer,City 38
3830,Customer 3830,South,Consumer,City 39
3831,Customer 3831,East,Consumer,City 40
3832,Customer 3832,West,Consumer,City 41
3833,Customer 3833,North,SMB,City 42
3834,Customer 3834,South,Consumer,City 43
3835,Customer 3835,East,Consumer,City 44
3836,Customer 3836,West,Consumer,City 45
3837,Customer 3837,North,Consumer,City 46
3838,Customer 3838,South,Consumer,City 47
3839,Customer 3839,East,Consumer,City 48
3840,Customer 3840,West,SMB,City 01
3841,Customer 3841,North,Consumer,City 02
3842,Customer 3842,South,SMB,City 03
3843,Customer 3843,East,Corporate,City 04
3844,Customer 3844,West,Consumer,City 05
3845,Customer 3845,North,Consumer,City 06
3846,Customer 3846,South,SMB,City 07
3847,Customer 3847,East,Corporate,City 08
3848,Customer 3848,West,Consumer,City 09
3849,Customer 3849,North,Consumer,City 10
3850,Customer 3850,South,Consumer,City 11
3851,Customer 3851,East,Consumer,City 12
3852,Customer 3852,West,SMB,City 13
3853,Customer 3853,North,SMB,City 14
3854,Customer 3854,South,Corporate,City 15
3855,Customer 3855,East,SMB,City 16
3856,Customer 3856,West,Consumer,City 17
3857,Customer 3857,North,Consumer,City 18
3858,Customer 3858,South,Consumer,City 19
3859,Customer 3859,East,Consumer,City 20
3860,Customer 3860,West,Corporate,City 21
3861,Customer 3861,North,SMB,City 22
3862,Customer 3862,South,SMB,City 23
3863,Customer 3863,East,SMB,City 24
3864,Customer 3864,West,Corporate,City 25
3865,Customer 3865,North,Corporate,City 26
3866,Customer 3866,South,Consumer,City 27
3867,Customer 3867,East,Consumer,City 28
3868,Customer 3868,West,Consumer,City 29
3869,Customer 3869,North,Corporate,City 30
3870,Customer 3870,South,Consumer,City 31
3871,Customer 3871,East,Corporate,City 32
3872,Customer 3872,West,SMB,City 33
3873,Customer 3873,North,SMB,City 34
3874,Customer 3874,South,SMB,City 35
3875,Customer 3875,East,SMB,City 36
3876,Customer 3876,West,Consumer,City 37
3877,Customer 3877,North,Consumer,City 38
3878,Customer 3878,South,SMB,City 39
3879,Customer 3879,East,Corporate,City 40
3880,Customer 3880,West,SMB,City 41
3881,Customer 3881,North,Corporate,City 42
3882,Customer 3882,South,SMB,City 43
3883,Customer 3883,East,Consumer,City 44
3884,Customer 3884,West,Consumer,City 45
3885,Customer 3885,North,SMB,City 46
3886,Customer 3886,South,Consumer,City 47
3887,Customer 3887,East,Corporate,City 48
3888,Customer 3888,West,Corporate,City 01
3889,Customer 3889,North,Consumer,City 02
3890,Customer 3890,South,SMB,City 03
3891,Customer 3891,East,Corporate,City 04
3892,Customer 3892,West,Corporate,City 05
3893,Customer 3893,North,Corporate,City 06
3894,Customer 3894,South,Consumer,City 07
3895,Customer 3895,East,SMB,City 08
3896,Customer 3896,West,Consumer,City 09
3897,Customer 3897,North,Consumer,City 10
3898,Customer 3898,South,Consumer,City 11
3899,Customer 3899,East,SMB,City 12
3900,Customer 3900,West,Consumer,City 13
3901,Customer 3901,North,SMB,City 14
3902,Customer 3902,South,Consumer,City 15
3903,Customer 3903,East,Corporate,City 16
3904,Customer 3904,West,SMB,City 17
3905,Customer 3905,North,SMB,City 18
3906,Customer 3906,South,Consumer,City 19
3907,Customer 3907,East,Consumer,City 20
3908,Customer 3908,West,SMB,City 21
3909,Customer 3909,North,Corporate,City 22
3910,Customer 3910,South,SMB,City 23
3911,Customer 3911,East,Consumer,City 24
3912,Customer 3912,West,Consumer,City 25
3913,Customer 3913,North,SMB,City 26
3914,Customer 3914,South,Consumer,City 27
3915,Customer 3915,East,Consumer,City 28
3916,Customer 3916,West,Consumer,City 29
3917,Customer 3917,North,SMB,City 30
3918,Customer 3918,South,SMB,City 31
3919,Customer 3919,East,Consumer,City 32
3920,Customer 3920,West,Consumer,City 33
3921,Customer 3921,North,SMB,City 34
3922,Customer 3922,South,SMB,City 35
3923,Customer 3923,East,SMB,City 36
3924,Customer 3924,West,SMB,City 37
3925,Customer 3925,North,SMB,City 38
3926,Customer 3926,South,SMB,City 39
3927,Customer 3927,East,SMB,City 40
3928,Customer 3928,West,Corporate,City 41
3929,Customer 3929,North,Consumer,City 42
3930,Customer 3930,South,SMB,City 43
3931,Customer 3931,East,SMB,City 44
3932,Customer 3932,West,Corporate,City 45
3933,Customer 3933,North,Consumer,City 46
3934,Customer 3934,South,Consumer,City 47
3935,Customer 3935,East,Consumer,City 48
3936,Customer 3936,West,SMB,City 01
3937,Customer 3937,North,Consumer,City 02
3938,Customer 3938,South,SMB,City 03
3939,Customer 3939,East,Consumer,City 04
3940,Customer 3940,West,Consumer,City 05
3941,Customer 3941,North,Consumer,City 06
3942,Customer 3942,South,SMB,City 07
3943,Customer 3943,East,Consumer,City 08
3944,Customer 3944,West,SMB,City 09
3945,Customer 3945,North,Consumer,City 10
3946,Customer 3946,South,Corporate,City 11
3947,Customer 3947,East,SMB,City 12
3948,Customer 3948,West,Consumer,City 13
3949,Customer 3949,North,Consumer,City 14
3950,Customer 3950,South,Consumer,City 15
3951,Customer 3951,East,SMB,City 16
3952,Customer 3952,West,SMB,City 17
3953,Customer 3953,North,Consumer,City 18
3954,Customer 3954,South,Consumer,City 19
3955,Customer 3955,East,Consumer,City 20
3956,Customer 3956,West,Consumer,City 21
3957,Customer 3957,North,Consumer,City 22
3958,Customer 3958,South,Consumer,City 23
3959,Customer 3959,East,Corporate,City 24
3960,Customer 3960,West,SMB,City 25
3961,Customer 3961,North,Consumer,City 26
3962,Customer 3962,South,Corporate,City 27
3963,Customer 3963,East,Consumer,City 28
3964,Customer 3964,West,Corporate,City 29
3965,Customer 3965,North,Consumer,City 30
3966,Customer 3966,South,SMB,City 31
3967,Customer 3967,East,SMB,City 32
3968,Customer 3968,West,Consumer,City 33
3969,Customer 3969,North,Corporate,City 34
3970,Customer 3970,South,Consumer,City 35
3971,Customer 3971,East,SMB,City 36
3972,Customer 3972,West,SMB,City 37
3973,Customer 3973,North,Consumer,City 38
3974,Customer 3974,South,SMB,City 39
3975,Customer 3975,East,Consumer,City 40
3976,Customer 3976,West,Consumer,City 41
3977,Customer 3977,North,Consumer,City 42
3978,Customer 3978,South,Consumer,City 43
3979,Customer 3979,East,Corporate,City 44
3980,Customer 3980,West,SMB,City 45
3981,Customer 3981,North,Corporate,City 46
3982,Customer 3982,South,Consumer,City 47
3983,Customer 3983,East,SMB,City 48
3984,Customer 3984,West,Consumer,City 01
3985,Customer 3985,North,Consumer,City 02
3986,Customer 3986,South,Corporate,City 03
3987,Customer 3987,East,Consumer,City 04
3988,Customer 3988,West,Consumer,City 05
3989,Customer 3989,North,SMB,City 06
3990,Customer 3990,South,Consumer,City 07
3991,Customer 3991,East,Consumer,City 08
3992,Customer 3992,West,SMB,City 09
3993,Customer 3993,North,Corporate,City 10
3994,Customer 3994,South,Corporate,City 11
3995,Customer 3995,East,SMB,City 12
3996,Customer 3996,West,Consumer,City 13
3997,Customer 3997,North,Consumer,City 14
3998,Customer 3998,South,SMB,City 15
3999,Customer 3999,East,Consumer,City 16
4000,Customer 4000,West,SMB,City 17
