SaleID,OrderDate,ProductID,Category,Channel,Region,Quantity,Revenue,Cost,Profit
S01680,2026-07-05,P03,Displays,Retail,Central Anatolia,6,199.5,134.55,64.95
S01681,2026-07-05,P01,Accessories,Online,Aegean,3,747,480.59,266.41
S01682,2026-07-06,P05,Storage,Retail,Aegean,1,107.1,69.53,37.57
S01683,2026-07-06,P01,Accessories,Online,Central Anatolia,1,224.1,146.81,77.29
S01684,2026-07-06,P01,Accessories,Marketplace,Central Anatolia,4,186.2,89.59,96.61
S01685,2026-07-07,P03,Displays,Marketplace,Marmara,4,716,416.56,299.44
S01686,2026-07-07,P04,Office,Retail,Central Anatolia,1,170.05,92.53,77.52
S01687,2026-07-08,P04,Office,Marketplace,Central Anatolia,1,179,120.37,58.63
S01688,2026-07-08,P01,Accessories,Online,Aegean,3,747,375.44,371.56
S01689,2026-07-08,P05,Storage,Marketplace,Marmara,5,220.5,139.12,81.38
S01690,2026-07-09,P01,Accessories,Retail,Marmara,3,537,326.59,210.41
S01691,2026-07-10,P04,Office,Online,Marmara,2,358,179.89,178.11
S01692,2026-07-11,P04,Office,Retail,Marmara,6,642.6,354.87,287.73
S01693,2026-07-11,P04,Office,Marketplace,Central Anatolia,5,220.5,146.13,74.37
S01694,2026-07-12,P04,Office,Online,Central Anatolia,6,450,291.75,158.25
S01695,2026-07-12,P01,Accessories,Online,Marmara,6,966.6,588.36,378.24
S01696,2026-07-12,P03,Displays,Marketplace,Aegean,6,294,183.88,110.12
S01697,2026-07-12,P05,Storage,Retail,Marmara,4,996,543.46,452.54
S01698,2026-07-13,P02,Audio,Online,Aegean,5,375,181.77,193.23
S01699,2026-07-13,P05,Storage,Marketplace,Central Anatolia,6,1344.6,815.51,529.09
S01700,2026-07-13,P04,Office,Marketplace,Central Anatolia,3,321.3,176.11,145.19
S01701,2026-07-14,P03,Displays,Online,Marmara,3,225,117.72,107.28
S01702,2026-07-15,P04,Office,Marketplace,Aegean,2,448.2,246.42,201.78
S01703,2026-07-15,P03,Displays,Online,Central Anatolia,2,214.2,140.34,73.86
S01704,2026-07-15,P05,Storage,Online,Central Anatolia,3,202.5,104.89,97.61
S01705,2026-07-16,P01,Accessories,Online,Central Anatolia,2,214.2,129.28,84.92
S01706,2026-07-16,P04,Office,Online,Aegean,4,176.4,107.57,68.83
S01707,2026-07-16,P02,Audio,Retail,Marmara,1,46.55,25.57,20.98
S01708,2026-07-16,P02,Audio,Retail,Central Anatolia,6,1419.3,791.3,628.0
S01709,2026-07-16,P03,Displays,Marketplace,Marmara,1,119,61.11,57.89
S01710,2026-07-17,P04,Office,Online,Marmara,4,716,425.91,290.09
S01711,2026-07-18,P03,Displays,Online,Central Anatolia,4,300,193.89,106.11
S01712,2026-07-18,P02,Audio,Retail,Marmara,2,238,119.99,118.01
S01713,2026-07-18,P02,Audio,Retail,Aegean,3,213.75,128.09,85.66
S01714,2026-07-18,P01,Accessories,Online,Central Anatolia,6,1074,595.68,478.32
S01715,2026-07-19,P03,Displays,Marketplace,Central Anatolia,6,642.6,429.7,212.9
S01716,2026-07-19,P01,Accessories,Retail,Aegean,3,99.75,59.16,40.59
S01717,2026-07-19,P05,Storage,Retail,Marmara,5,157.5,78.04,79.46
S01718,2026-07-19,P04,Office,Marketplace,Aegean,1,161.1,81.14,79.96
S01719,2026-07-20,P02,Audio,Online,Central Anatolia,2,135.0,88.43,46.57
S01720,2026-07-20,P03,Displays,Marketplace,Aegean,5,1245,794.87,450.13
S01721,2026-07-20,P02,Audio,Marketplace,Aegean,5,175,107.93,67.07
S01722,2026-07-20,P02,Audio,Online,Marmara,4,300,181.2,118.8
S01723,2026-07-20,P01,Accessories,Marketplace,Central Anatolia,1,249,156.17,92.83
S01724,2026-07-21,P03,Displays,Online,Central Anatolia,1,224.1,135.55,88.55
S01725,2026-07-21,P02,Audio,Marketplace,Central Anatolia,4,196,108.65,87.35
S01726,2026-07-21,P03,Displays,Marketplace,Central Anatolia,5,220.5,144.73,75.77
S01727,2026-07-22,P01,Accessories,Online,Marmara,3,147,99.78,47.22
S01728,2026-07-22,P04,Office,Retail,Aegean,3,339.15,196.31,142.84
S01729,2026-07-22,P02,Audio,Retail,Marmara,6,210,109.59,100.41
S01730,2026-07-22,P04,Office,Online,Aegean,2,238,117.59,120.41
S01731,2026-07-22,P03,Displays,Retail,Central Anatolia,1,46.55,23.55,23.0
S01732,2026-07-23,P02,Audio,Retail,Aegean,2,98,57.8,40.2
S01733,2026-07-23,P02,Audio,Online,Central Anatolia,6,1020.3,490.12,530.18
S01734,2026-07-23,P04,Office,Online,Marmara,6,450,283.17,166.83
S01735,2026-07-23,P02,Audio,Online,Aegean,2,473.1,292.36,180.74
S01736,2026-07-24,P01,Accessories,Retail,Marmara,1,224.1,120.15,103.95
S01737,2026-07-25,P01,Accessories,Marketplace,Central Anatolia,5,850.25,549.55,300.7
S01738,2026-07-25,P02,Audio,Marketplace,Marmara,1,113.05,66.57,46.48
S01739,2026-07-25,P05,Storage,Marketplace,Aegean,1,119,67.06,51.94
S01740,2026-07-26,P05,Storage,Retail,Aegean,4,270.0,146.09,123.91
S01741,2026-07-27,P04,Office,Online,Marmara,1,33.25,21.47,11.78
S01742,2026-07-27,P02,Audio,Marketplace,Marmara,1,44.1,22.99,21.11
S01743,2026-07-28,P02,Audio,Online,Central Anatolia,3,139.65,87.26,52.39
S01744,2026-07-28,P03,Displays,Marketplace,Aegean,5,245,132.12,112.88
S01745,2026-07-29,P05,Storage,Online,Central Anatolia,3,147,91.6,55.4
S01746,2026-07-30,P04,Office,Retail,Aegean,1,113.05,58.85,54.2
S01747,2026-07-31,P01,Accessories,Marketplace,Central Anatolia,6,642.6,414.19,228.41
S01748,2026-07-31,P02,Audio,Marketplace,Central Anatolia,6,450,231.43,218.57
S01749,2026-07-31,P05,Storage,Online,Marmara,1,31.5,19.97,11.53
