OrderID,OrderDate,ProductID,ProductName,Category,Region,Channel,CustomerSegment,Quantity,DiscountPct,Revenue,Cost,GrossProfit,RevenueTarget
ORD-00991,2025-12-08,P02,Office Laptop 15,Computing,Aegean,Marketplace,Small Business,3,0.05,2562.15,1770,792.15,2535.18
ORD-00992,2025-12-08,P03,4K Monitor,Displays,Marmara,Retail,Corporate,2,0.05,815.1,540,275.1,806.52
ORD-00993,2025-12-08,P03,4K Monitor,Displays,Aegean,Retail,Corporate,1,0,429,270,159,403.26
ORD-00994,2025-12-08,P09,Portable Speaker,Audio,Central Anatolia,Marketplace,Consumer,1,0,119,63,56,111.86
ORD-00995,2025-12-08,P12,Portable SSD 1TB,Storage,Mediterranean,Marketplace,Corporate,3,0,447,252,195,420.18
ORD-00996,2025-12-08,P01,Laptop Pro 14,Computing,Central Anatolia,Retail,Small Business,1,0.1,1169.1,820,349.1,1221.06
ORD-00997,2025-12-09,P03,4K Monitor,Displays,Aegean,Retail,Consumer,1,0.1,386.1,270,116.1,403.26
ORD-00998,2025-12-09,P07,USB-C Dock,Accessories,Mediterranean,Online,Corporate,1,0,169,92,77,158.86
ORD-00999,2025-12-09,P01,Laptop Pro 14,Computing,Marmara,Retail,Corporate,3,0,3897,2460,1437,3663.18
ORD-01000,2025-12-09,P05,Mechanical Keyboard,Accessories,Mediterranean,Retail,Consumer,1,0,119,61,58,111.86
ORD-01001,2025-12-09,P02,Office Laptop 15,Computing,Marmara,Retail,Small Business,1,0,899,590,309,845.06
ORD-01002,2025-12-09,P06,Wireless Mouse,Accessories,Marmara,Retail,Consumer,1,0.1,53.1,25,28.1,55.46
ORD-01003,2025-12-09,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Marketplace,Corporate,1,0.05,236.55,133,103.55,234.06
ORD-01004,2025-12-09,P03,4K Monitor,Displays,Central Anatolia,Marketplace,Consumer,1,0,429,270,159,403.26
ORD-01005,2025-12-09,P12,Portable SSD 1TB,Storage,Aegean,Online,Consumer,3,0,447,252,195,420.18
ORD-01006,2025-12-09,P06,Wireless Mouse,Accessories,Aegean,Online,Corporate,1,0,59,25,34,55.46
ORD-01007,2025-12-10,P08,Noise-Cancel Headphones,Audio,Aegean,Online,Small Business,1,0.1,224.1,133,91.1,234.06
ORD-01008,2025-12-10,P03,4K Monitor,Displays,Mediterranean,Retail,Consumer,3,0,1287,810,477,1209.78
ORD-01009,2025-12-10,P06,Wireless Mouse,Accessories,Mediterranean,Marketplace,Corporate,1,0.15,50.15,25,25.15,55.46
ORD-01010,2025-12-10,P07,USB-C Dock,Accessories,Mediterranean,Marketplace,Corporate,4,0.05,642.2,368,274.2,635.44
ORD-01011,2025-12-10,P09,Portable Speaker,Audio,Aegean,Retail,Corporate,2,0,238,126,112,223.72
ORD-01012,2025-12-10,P12,Portable SSD 1TB,Storage,Central Anatolia,Online,Consumer,1,0,149,84,65,140.06
ORD-01013,2025-12-10,P01,Laptop Pro 14,Computing,Central Anatolia,Marketplace,Consumer,1,0,1299,820,479,1221.06
ORD-01014,2025-12-10,P11,Standing Desk,Office,Marmara,Marketplace,Corporate,1,0,699,440,259,657.06
ORD-01015,2025-12-10,P04,27-inch Monitor,Displays,Central Anatolia,Retail,Consumer,1,0.05,274.55,185,89.55,271.66
ORD-01016,2025-12-10,P01,Laptop Pro 14,Computing,Marmara,Online,Consumer,2,0.05,2468.1,1640,828.1,2442.12
ORD-01017,2025-12-11,P12,Portable SSD 1TB,Storage,Central Anatolia,Online,Consumer,1,0,149,84,65,140.06
ORD-01018,2025-12-11,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Consumer,1,0.05,236.55,133,103.55,234.06
ORD-01019,2025-12-11,P05,Mechanical Keyboard,Accessories,Aegean,Retail,Consumer,1,0.05,113.05,61,52.05,111.86
ORD-01020,2025-12-11,P07,USB-C Dock,Accessories,Marmara,Retail,Corporate,1,0.15,143.65,92,51.65,158.86
ORD-01021,2025-12-11,P01,Laptop Pro 14,Computing,Mediterranean,Online,Corporate,1,0,1299,820,479,1221.06
ORD-01022,2025-12-11,P02,Office Laptop 15,Computing,Central Anatolia,Marketplace,Small Business,1,0.2,719.2,590,129.2,845.06
ORD-01023,2025-12-11,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Corporate,1,0,59,25,34,55.46
ORD-01024,2025-12-11,P01,Laptop Pro 14,Computing,Central Anatolia,Retail,Consumer,1,0.15,1104.15,820,284.15,1221.06
ORD-01025,2025-12-11,P09,Portable Speaker,Audio,Mediterranean,Retail,Corporate,1,0.1,107.1,63,44.1,111.86
ORD-01026,2025-12-11,P10,Ergonomic Chair,Office,Marmara,Retail,Small Business,3,0,1497,945,552,1407.18
ORD-01027,2025-12-11,P11,Standing Desk,Office,Mediterranean,Online,Small Business,3,0,2097,1320,777,1971.18
ORD-01028,2025-12-12,P04,27-inch Monitor,Displays,Mediterranean,Online,Small Business,1,0.15,245.65,185,60.65,271.66
ORD-01029,2025-12-12,P01,Laptop Pro 14,Computing,Marmara,Retail,Consumer,1,0.05,1234.05,820,414.05,1221.06
ORD-01030,2025-12-12,P10,Ergonomic Chair,Office,Mediterranean,Retail,Small Business,1,0.05,474.05,315,159.05,469.06
ORD-01031,2025-12-12,P03,4K Monitor,Displays,Mediterranean,Online,Consumer,1,0.05,407.55,270,137.55,403.26
ORD-01032,2025-12-12,P02,Office Laptop 15,Computing,Aegean,Online,Corporate,2,0,1798,1180,618,1690.12
ORD-01033,2025-12-12,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Corporate,1,0,899,590,309,845.06
ORD-01034,2025-12-13,P02,Office Laptop 15,Computing,Aegean,Marketplace,Consumer,1,0,899,590,309,845.06
ORD-01035,2025-12-13,P04,27-inch Monitor,Displays,Aegean,Marketplace,Consumer,4,0.1,1040.4,740,300.4,1086.64
ORD-01036,2025-12-13,P12,Portable SSD 1TB,Storage,Central Anatolia,Online,Consumer,3,0,447,252,195,420.18
ORD-01037,2025-12-13,P02,Office Laptop 15,Computing,Aegean,Online,Consumer,1,0.05,854.05,590,264.05,845.06
ORD-01038,2025-12-13,P01,Laptop Pro 14,Computing,Central Anatolia,Retail,Consumer,1,0,1299,820,479,1221.06
ORD-01039,2025-12-13,P02,Office Laptop 15,Computing,Aegean,Retail,Consumer,1,0,899,590,309,845.06
ORD-01040,2025-12-13,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Corporate,2,0,118,50,68,110.92
ORD-01041,2025-12-13,P06,Wireless Mouse,Accessories,Aegean,Retail,Small Business,1,0.05,56.05,25,31.05,55.46
ORD-01042,2025-12-13,P12,Portable SSD 1TB,Storage,Marmara,Marketplace,Corporate,3,0,447,252,195,420.18
ORD-01043,2025-12-13,P04,27-inch Monitor,Displays,Central Anatolia,Retail,Small Business,1,0.1,260.1,185,75.1,271.66
ORD-01044,2025-12-13,P06,Wireless Mouse,Accessories,Central Anatolia,Online,Corporate,2,0,118,50,68,110.92
ORD-01045,2025-12-13,P06,Wireless Mouse,Accessories,Central Anatolia,Online,Corporate,3,0.1,159.3,75,84.3,166.38
ORD-01046,2025-12-14,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Consumer,1,0.15,211.65,133,78.65,234.06
ORD-01047,2025-12-14,P04,27-inch Monitor,Displays,Marmara,Marketplace,Small Business,1,0,289,185,104,271.66
ORD-01048,2025-12-14,P05,Mechanical Keyboard,Accessories,Marmara,Retail,Consumer,2,0.1,214.2,122,92.2,223.72
ORD-01049,2025-12-14,P06,Wireless Mouse,Accessories,Aegean,Retail,Corporate,1,0,59,25,34,55.46
ORD-01050,2025-12-14,P08,Noise-Cancel Headphones,Audio,Aegean,Online,Corporate,1,0.1,224.1,133,91.1,234.06
ORD-01051,2025-12-14,P07,USB-C Dock,Accessories,Marmara,Online,Small Business,2,0,338,184,154,317.72
ORD-01052,2025-12-14,P07,USB-C Dock,Accessories,Marmara,Online,Small Business,1,0.05,160.55,92,68.55,158.86
ORD-01053,2025-12-15,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Consumer,4,0.1,212.4,100,112.4,221.84
ORD-01054,2025-12-15,P04,27-inch Monitor,Displays,Marmara,Retail,Corporate,2,0,578,370,208,543.32
ORD-01055,2025-12-15,P05,Mechanical Keyboard,Accessories,Mediterranean,Retail,Consumer,1,0.1,107.1,61,46.1,111.86
ORD-01056,2025-12-15,P10,Ergonomic Chair,Office,Aegean,Retail,Small Business,1,0,499,315,184,469.06
ORD-01057,2025-12-15,P05,Mechanical Keyboard,Accessories,Marmara,Retail,Small Business,1,0.1,107.1,61,46.1,111.86
ORD-01058,2025-12-15,P06,Wireless Mouse,Accessories,Aegean,Marketplace,Corporate,1,0.2,47.2,25,22.2,55.46
ORD-01059,2025-12-15,P03,4K Monitor,Displays,Marmara,Marketplace,Small Business,2,0,858,540,318,806.52
ORD-01060,2025-12-16,P07,USB-C Dock,Accessories,Aegean,Online,Small Business,2,0.05,321.1,184,137.1,317.72
ORD-01061,2025-12-16,P05,Mechanical Keyboard,Accessories,Aegean,Retail,Corporate,1,0,119,61,58,111.86
ORD-01062,2025-12-16,P01,Laptop Pro 14,Computing,Central Anatolia,Retail,Small Business,2,0,2598,1640,958,2442.12
ORD-01063,2025-12-16,P05,Mechanical Keyboard,Accessories,Marmara,Online,Consumer,1,0.1,107.1,61,46.1,111.86
ORD-01064,2025-12-16,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Marketplace,Small Business,1,0.05,236.55,133,103.55,234.06
ORD-01065,2025-12-16,P03,4K Monitor,Displays,Marmara,Online,Consumer,3,0,1287,810,477,1209.78
ORD-01066,2025-12-16,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Online,Corporate,1,0.15,211.65,133,78.65,234.06
ORD-01067,2025-12-17,P11,Standing Desk,Office,Mediterranean,Online,Small Business,1,0,699,440,259,657.06
ORD-01068,2025-12-17,P10,Ergonomic Chair,Office,Mediterranean,Online,Small Business,2,0.15,848.3,630,218.3,938.12
ORD-01069,2025-12-17,P02,Office Laptop 15,Computing,Marmara,Online,Corporate,2,0.05,1708.1,1180,528.1,1690.12
ORD-01070,2025-12-17,P11,Standing Desk,Office,Aegean,Retail,Small Business,1,0.15,594.15,440,154.15,657.06
ORD-01071,2025-12-17,P06,Wireless Mouse,Accessories,Aegean,Marketplace,Corporate,2,0.05,112.1,50,62.1,110.92
ORD-01072,2025-12-17,P04,27-inch Monitor,Displays,Aegean,Online,Corporate,1,0.15,245.65,185,60.65,271.66
ORD-01073,2025-12-17,P01,Laptop Pro 14,Computing,Marmara,Online,Corporate,1,0.05,1234.05,820,414.05,1221.06
ORD-01074,2025-12-17,P07,USB-C Dock,Accessories,Marmara,Retail,Corporate,1,0.1,152.1,92,60.1,158.86
ORD-01075,2025-12-17,P02,Office Laptop 15,Computing,Mediterranean,Online,Corporate,1,0,899,590,309,845.06
ORD-01076,2025-12-17,P12,Portable SSD 1TB,Storage,Mediterranean,Online,Consumer,1,0.05,141.55,84,57.55,140.06
ORD-01077,2025-12-18,P12,Portable SSD 1TB,Storage,Marmara,Retail,Small Business,2,0,298,168,130,280.12
ORD-01078,2025-12-18,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Consumer,1,0.05,141.55,84,57.55,140.06
ORD-01079,2025-12-18,P05,Mechanical Keyboard,Accessories,Aegean,Marketplace,Corporate,1,0.05,113.05,61,52.05,111.86
ORD-01080,2025-12-18,P04,27-inch Monitor,Displays,Mediterranean,Online,Small Business,4,0.15,982.6,740,242.6,1086.64
ORD-01081,2025-12-18,P10,Ergonomic Chair,Office,Central Anatolia,Online,Corporate,3,0.05,1422.15,945,477.15,1407.18
ORD-01082,2025-12-18,P07,USB-C Dock,Accessories,Marmara,Retail,Consumer,1,0,169,92,77,158.86
ORD-01083,2025-12-18,P04,27-inch Monitor,Displays,Marmara,Online,Consumer,1,0,289,185,104,271.66
ORD-01084,2025-12-19,P12,Portable SSD 1TB,Storage,Mediterranean,Marketplace,Corporate,2,0.1,268.2,168,100.2,280.12
ORD-01085,2025-12-19,P01,Laptop Pro 14,Computing,Central Anatolia,Online,Corporate,1,0.05,1234.05,820,414.05,1221.06
ORD-01086,2025-12-19,P07,USB-C Dock,Accessories,Mediterranean,Retail,Small Business,2,0.1,304.2,184,120.2,317.72
ORD-01087,2025-12-19,P12,Portable SSD 1TB,Storage,Central Anatolia,Retail,Corporate,1,0.15,126.65,84,42.65,140.06
ORD-01088,2025-12-19,P08,Noise-Cancel Headphones,Audio,Marmara,Online,Corporate,1,0.1,224.1,133,91.1,234.06
ORD-01089,2025-12-19,P02,Office Laptop 15,Computing,Aegean,Marketplace,Corporate,1,0.2,719.2,590,129.2,845.06
ORD-01090,2025-12-19,P06,Wireless Mouse,Accessories,Central Anatolia,Retail,Corporate,3,0.1,159.3,75,84.3,166.38
ORD-01091,2025-12-19,P11,Standing Desk,Office,Aegean,Online,Consumer,1,0,699,440,259,657.06
ORD-01092,2025-12-19,P10,Ergonomic Chair,Office,Mediterranean,Marketplace,Corporate,2,0,998,630,368,938.12
ORD-01093,2025-12-19,P09,Portable Speaker,Audio,Mediterranean,Marketplace,Corporate,1,0.2,95.2,63,32.2,111.86
ORD-01094,2025-12-20,P07,USB-C Dock,Accessories,Aegean,Retail,Small Business,2,0.05,321.1,184,137.1,317.72
ORD-01095,2025-12-20,P11,Standing Desk,Office,Marmara,Online,Corporate,2,0,1398,880,518,1314.12
ORD-01096,2025-12-20,P04,27-inch Monitor,Displays,Aegean,Marketplace,Consumer,3,0.2,693.6,555,138.6,814.98
ORD-01097,2025-12-20,P04,27-inch Monitor,Displays,Marmara,Retail,Corporate,1,0.05,274.55,185,89.55,271.66
ORD-01098,2025-12-20,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Corporate,2,0.05,473.1,266,207.1,468.12
ORD-01099,2025-12-20,P12,Portable SSD 1TB,Storage,Aegean,Marketplace,Consumer,3,0.15,379.95,252,127.95,420.18
ORD-01100,2025-12-20,P03,4K Monitor,Displays,Aegean,Marketplace,Corporate,1,0.05,407.55,270,137.55,403.26
ORD-01101,2025-12-20,P01,Laptop Pro 14,Computing,Mediterranean,Retail,Corporate,3,0.05,3702.15,2460,1242.15,3663.18
ORD-01102,2025-12-20,P07,USB-C Dock,Accessories,Central Anatolia,Online,Corporate,1,0,169,92,77,158.86
ORD-01103,2025-12-20,P02,Office Laptop 15,Computing,Aegean,Retail,Consumer,2,0,1798,1180,618,1690.12
ORD-01104,2025-12-21,P11,Standing Desk,Office,Mediterranean,Online,Small Business,1,0,699,440,259,657.06
ORD-01105,2025-12-21,P11,Standing Desk,Office,Aegean,Retail,Consumer,2,0.05,1328.1,880,448.1,1314.12
ORD-01106,2025-12-21,P11,Standing Desk,Office,Aegean,Online,Small Business,2,0,1398,880,518,1314.12
ORD-01107,2025-12-21,P02,Office Laptop 15,Computing,Marmara,Online,Corporate,1,0.05,854.05,590,264.05,845.06
ORD-01108,2025-12-21,P10,Ergonomic Chair,Office,Marmara,Marketplace,Consumer,1,0.05,474.05,315,159.05,469.06
ORD-01109,2025-12-21,P07,USB-C Dock,Accessories,Mediterranean,Retail,Small Business,1,0.2,135.2,92,43.2,158.86
ORD-01110,2025-12-22,P08,Noise-Cancel Headphones,Audio,Marmara,Retail,Small Business,3,0.05,709.65,399,310.65,702.18
ORD-01111,2025-12-22,P07,USB-C Dock,Accessories,Aegean,Retail,Consumer,2,0,338,184,154,317.72
ORD-01112,2025-12-22,P02,Office Laptop 15,Computing,Marmara,Online,Small Business,4,0,3596,2360,1236,3380.24
ORD-01113,2025-12-22,P04,27-inch Monitor,Displays,Central Anatolia,Marketplace,Consumer,1,0,289,185,104,271.66
ORD-01114,2025-12-22,P01,Laptop Pro 14,Computing,Aegean,Retail,Consumer,2,0.05,2468.1,1640,828.1,2442.12
ORD-01115,2025-12-22,P09,Portable Speaker,Audio,Mediterranean,Marketplace,Consumer,1,0,119,63,56,111.86
ORD-01116,2025-12-22,P07,USB-C Dock,Accessories,Central Anatolia,Retail,Consumer,2,0.05,321.1,184,137.1,317.72
ORD-01117,2025-12-22,P10,Ergonomic Chair,Office,Marmara,Marketplace,Consumer,1,0.1,449.1,315,134.1,469.06
ORD-01118,2025-12-22,P10,Ergonomic Chair,Office,Marmara,Retail,Corporate,1,0,499,315,184,469.06
ORD-01119,2025-12-22,P07,USB-C Dock,Accessories,Mediterranean,Online,Consumer,1,0,169,92,77,158.86
ORD-01120,2025-12-22,P02,Office Laptop 15,Computing,Aegean,Marketplace,Corporate,3,0.2,2157.6,1770,387.6,2535.18
ORD-01121,2025-12-22,P04,27-inch Monitor,Displays,Mediterranean,Retail,Corporate,1,0,289,185,104,271.66
ORD-01122,2025-12-23,P03,4K Monitor,Displays,Aegean,Marketplace,Consumer,1,0.1,386.1,270,116.1,403.26
ORD-01123,2025-12-23,P12,Portable SSD 1TB,Storage,Central Anatolia,Marketplace,Corporate,3,0.05,424.65,252,172.65,420.18
ORD-01124,2025-12-23,P06,Wireless Mouse,Accessories,Central Anatolia,Online,Small Business,1,0,59,25,34,55.46
ORD-01125,2025-12-23,P10,Ergonomic Chair,Office,Central Anatolia,Online,Small Business,2,0,998,630,368,938.12
ORD-01126,2025-12-23,P08,Noise-Cancel Headphones,Audio,Aegean,Marketplace,Small Business,2,0.1,448.2,266,182.2,468.12
ORD-01127,2025-12-23,P10,Ergonomic Chair,Office,Aegean,Marketplace,Consumer,1,0,499,315,184,469.06
ORD-01128,2025-12-23,P06,Wireless Mouse,Accessories,Aegean,Retail,Consumer,2,0.05,112.1,50,62.1,110.92
ORD-01129,2025-12-23,P09,Portable Speaker,Audio,Mediterranean,Retail,Small Business,1,0.15,101.15,63,38.15,111.86
ORD-01130,2025-12-23,P07,USB-C Dock,Accessories,Marmara,Marketplace,Corporate,1,0.05,160.55,92,68.55,158.86
ORD-01131,2025-12-23,P12,Portable SSD 1TB,Storage,Mediterranean,Online,Corporate,1,0.2,119.2,84,35.2,140.06
ORD-01132,2025-12-24,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Small Business,1,0.2,199.2,133,66.2,234.06
ORD-01133,2025-12-24,P06,Wireless Mouse,Accessories,Mediterranean,Online,Small Business,2,0.2,94.4,50,44.4,110.92
ORD-01134,2025-12-24,P02,Office Laptop 15,Computing,Marmara,Online,Small Business,1,0.2,719.2,590,129.2,845.06
ORD-01135,2025-12-24,P04,27-inch Monitor,Displays,Central Anatolia,Marketplace,Consumer,2,0.05,549.1,370,179.1,543.32
ORD-01136,2025-12-24,P08,Noise-Cancel Headphones,Audio,Aegean,Online,Consumer,1,0.05,236.55,133,103.55,234.06
ORD-01137,2025-12-24,P03,4K Monitor,Displays,Central Anatolia,Online,Corporate,1,0.05,407.55,270,137.55,403.26
ORD-01138,2025-12-24,P01,Laptop Pro 14,Computing,Central Anatolia,Marketplace,Corporate,1,0.2,1039.2,820,219.2,1221.06
ORD-01139,2025-12-24,P10,Ergonomic Chair,Office,Marmara,Retail,Consumer,1,0,499,315,184,469.06
ORD-01140,2025-12-24,P03,4K Monitor,Displays,Mediterranean,Online,Corporate,1,0.05,407.55,270,137.55,403.26
ORD-01141,2025-12-24,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Small Business,1,0,249,133,116,234.06
ORD-01142,2025-12-24,P01,Laptop Pro 14,Computing,Marmara,Retail,Small Business,1,0.05,1234.05,820,414.05,1221.06
ORD-01143,2025-12-25,P01,Laptop Pro 14,Computing,Marmara,Retail,Small Business,1,0.1,1169.1,820,349.1,1221.06
ORD-01144,2025-12-25,P06,Wireless Mouse,Accessories,Marmara,Retail,Consumer,1,0,59,25,34,55.46
ORD-01145,2025-12-25,P03,4K Monitor,Displays,Aegean,Online,Corporate,1,0,429,270,159,403.26
ORD-01146,2025-12-25,P12,Portable SSD 1TB,Storage,Aegean,Online,Small Business,1,0.05,141.55,84,57.55,140.06
ORD-01147,2025-12-25,P04,27-inch Monitor,Displays,Central Anatolia,Retail,Corporate,3,0.05,823.65,555,268.65,814.98
ORD-01148,2025-12-25,P04,27-inch Monitor,Displays,Central Anatolia,Online,Corporate,2,0.05,549.1,370,179.1,543.32
ORD-01149,2025-12-25,P07,USB-C Dock,Accessories,Aegean,Online,Corporate,1,0,169,92,77,158.86
ORD-01150,2025-12-26,P10,Ergonomic Chair,Office,Marmara,Online,Small Business,2,0,998,630,368,938.12
ORD-01151,2025-12-26,P05,Mechanical Keyboard,Accessories,Marmara,Retail,Small Business,2,0,238,122,116,223.72
ORD-01152,2025-12-26,P09,Portable Speaker,Audio,Aegean,Retail,Consumer,1,0,119,63,56,111.86
ORD-01153,2025-12-26,P01,Laptop Pro 14,Computing,Aegean,Online,Small Business,1,0.05,1234.05,820,414.05,1221.06
ORD-01154,2025-12-26,P07,USB-C Dock,Accessories,Aegean,Marketplace,Consumer,2,0.05,321.1,184,137.1,317.72
ORD-01155,2025-12-26,P01,Laptop Pro 14,Computing,Marmara,Marketplace,Corporate,1,0.05,1234.05,820,414.05,1221.06
ORD-01156,2025-12-26,P03,4K Monitor,Displays,Central Anatolia,Online,Consumer,1,0.05,407.55,270,137.55,403.26
ORD-01157,2025-12-27,P09,Portable Speaker,Audio,Aegean,Retail,Consumer,2,0.1,214.2,126,88.2,223.72
ORD-01158,2025-12-27,P09,Portable Speaker,Audio,Aegean,Online,Small Business,1,0,119,63,56,111.86
ORD-01159,2025-12-27,P10,Ergonomic Chair,Office,Central Anatolia,Online,Corporate,1,0.1,449.1,315,134.1,469.06
ORD-01160,2025-12-27,P04,27-inch Monitor,Displays,Mediterranean,Online,Small Business,2,0.1,520.2,370,150.2,543.32
ORD-01161,2025-12-27,P03,4K Monitor,Displays,Aegean,Marketplace,Corporate,2,0,858,540,318,806.52
ORD-01162,2025-12-27,P11,Standing Desk,Office,Aegean,Marketplace,Corporate,3,0.1,1887.3,1320,567.3,1971.18
ORD-01163,2025-12-27,P05,Mechanical Keyboard,Accessories,Central Anatolia,Retail,Small Business,1,0.05,113.05,61,52.05,111.86
ORD-01164,2025-12-27,P02,Office Laptop 15,Computing,Marmara,Marketplace,Corporate,1,0.15,764.15,590,174.15,845.06
ORD-01165,2025-12-27,P12,Portable SSD 1TB,Storage,Marmara,Online,Consumer,4,0.05,566.2,336,230.2,560.24
ORD-01166,2025-12-27,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Retail,Small Business,1,0.05,236.55,133,103.55,234.06
ORD-01167,2025-12-28,P12,Portable SSD 1TB,Storage,Central Anatolia,Online,Small Business,1,0.2,119.2,84,35.2,140.06
ORD-01168,2025-12-28,P10,Ergonomic Chair,Office,Central Anatolia,Online,Corporate,1,0,499,315,184,469.06
ORD-01169,2025-12-28,P07,USB-C Dock,Accessories,Aegean,Online,Small Business,3,0.15,430.95,276,154.95,476.58
ORD-01170,2025-12-28,P03,4K Monitor,Displays,Mediterranean,Online,Small Business,2,0,858,540,318,806.52
ORD-01171,2025-12-28,P01,Laptop Pro 14,Computing,Mediterranean,Marketplace,Corporate,1,0.1,1169.1,820,349.1,1221.06
ORD-01172,2025-12-28,P04,27-inch Monitor,Displays,Mediterranean,Marketplace,Small Business,1,0,289,185,104,271.66
ORD-01173,2025-12-28,P05,Mechanical Keyboard,Accessories,Mediterranean,Retail,Consumer,3,0.05,339.15,183,156.15,335.58
ORD-01174,2025-12-29,P06,Wireless Mouse,Accessories,Aegean,Marketplace,Consumer,1,0.1,53.1,25,28.1,55.46
ORD-01175,2025-12-29,P07,USB-C Dock,Accessories,Aegean,Retail,Small Business,2,0.1,304.2,184,120.2,317.72
ORD-01176,2025-12-29,P04,27-inch Monitor,Displays,Mediterranean,Retail,Small Business,4,0,1156,740,416,1086.64
ORD-01177,2025-12-29,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Online,Consumer,2,0,498,266,232,468.12
ORD-01178,2025-12-29,P08,Noise-Cancel Headphones,Audio,Mediterranean,Marketplace,Small Business,3,0.05,709.65,399,310.65,702.18
ORD-01179,2025-12-29,P12,Portable SSD 1TB,Storage,Mediterranean,Online,Consumer,3,0,447,252,195,420.18
ORD-01180,2025-12-29,P04,27-inch Monitor,Displays,Mediterranean,Retail,Small Business,1,0.05,274.55,185,89.55,271.66
ORD-01181,2025-12-29,P06,Wireless Mouse,Accessories,Mediterranean,Retail,Small Business,2,0.05,112.1,50,62.1,110.92
ORD-01182,2025-12-29,P05,Mechanical Keyboard,Accessories,Central Anatolia,Online,Consumer,1,0.1,107.1,61,46.1,111.86
ORD-01183,2025-12-29,P11,Standing Desk,Office,Aegean,Marketplace,Corporate,1,0,699,440,259,657.06
ORD-01184,2025-12-29,P02,Office Laptop 15,Computing,Marmara,Marketplace,Corporate,3,0.2,2157.6,1770,387.6,2535.18
ORD-01185,2025-12-29,P05,Mechanical Keyboard,Accessories,Mediterranean,Retail,Consumer,1,0,119,61,58,111.86
ORD-01186,2025-12-30,P03,4K Monitor,Displays,Central Anatolia,Retail,Small Business,3,0.15,1093.95,810,283.95,1209.78
ORD-01187,2025-12-30,P02,Office Laptop 15,Computing,Aegean,Marketplace,Small Business,1,0.05,854.05,590,264.05,845.06
